target_date,decision_rule,split,event_order,probability_raw_market,probability_raw_matern,probability_raw_raw,probability_raw_static,probability_normalised_market,probability_normalised_matern,probability_normalised_raw,probability_normalised_static,event_label_variant_count,event_label,event_label_selected_from_model,event_label_is_hex_identifier,event_lower_bound_c,event_upper_bound_c,outcome,signal_model,model_probability,market_probability_raw,market_probability_normalised,signal_gap,gross_pnl_if_traded,model_implied_gross_edge,rule_order,model_order,threshold,transaction_cost,trade,gross_pnl,net_pnl,entry_cash,model_implied_expected_net_payoff,realised_minus_model_expected,cumulative_net_pnl,running_peak,drawdown,forecast_daily_max_c,temperature_predictive_mean_c,predictive_standard_deviation_c,hko_daily_max_c,validation_forecast_daily_max_c,realised_hko_source,realised_hko_available,forecast_daily_max_crosscheck_difference_c,deterministic_forecast_error_c,matern_mean_error_c,standardised_matern_error,probability_delta_per_c,probability_gamma_per_c2,event_midpoint_minus_predictive_mean_c,probability_zero_shift_absolute_error
2026-05-08,event_day_open,development,11,0.0175,0.3302180809968473,0.0,0.3121566260579363,0.0168107588856868,0.3302180809968473,0.0,0.3121566260579364,2,Will the highest temperature in Hong Kong be 31°C or higher on May 8?,raw,False,31.0,inf,0.0,matern,0.3302180809968473,0.0175,0.0168107588856868,0.3127180809968473,-0.0175,0.3127180809968473,3,2,0.12,0.01,True,-0.0175,-0.027500000000000004,0.027500000000000004,0.30271808099684727,-0.3302180809968473,3.7355,3.763,-0.027499999999999858,28.9,30.365604065579475,1.4440700303425955,,,unavailable,False,,,,,0.2508497378038992,0.07631282532696895,,5.551115123125783e-17
2026-05-09,event_day_open,development,8,0.0075,0.2691300753334237,0.0,0.2803997333240994,0.0075187969924812,0.2691300753334238,0.0,0.2803997333240994,2,Will the highest temperature in Hong Kong be 24°C on May 9?,raw,False,24.0,25.0,0.0,matern,0.2691300753334238,0.0075,0.0075187969924812,0.2616300753334238,-0.0075,0.2616300753334238,3,2,0.12,0.01,True,-0.0075,-0.0175,0.0175,0.2516300753334238,-0.2691300753334238,3.718,3.763,-0.04499999999999993,23.1,24.7337228596862,1.434463840017166,,,unavailable,False,,,,,-0.02935139315964379,-0.12238314135603219,-0.23372285968619977,1.1102230246251565e-16
2026-05-10,event_day_open,development,7,0.08,0.2012092964171132,1.0,0.2171138639520856,0.0756143667296786,0.2012092964171132,1.0,0.2171138639520856,2,Will the highest temperature in Hong Kong be 25°C on May 10?,raw,False,25.0,26.0,0.0,matern,0.2012092964171132,0.08,0.0756143667296786,0.12120929641711319,-0.08,0.12120929641711319,3,2,0.12,0.01,True,-0.08,-0.09,0.09,0.11120929641711319,-0.2012092964171132,3.628,3.763,-0.1349999999999998,25.1,26.639099141609243,1.4376108697364771,,,unavailable,False,,,,,-0.10652037236534147,-0.03715826657846734,-1.1390991416092433,2.7755575615628914e-17
2026-05-11,event_day_open,development,7,0.0495,0.1606611905136671,1.0,0.1706777448452857,0.0461753731343283,0.1606611905136671,1.0,0.1706777448452857,2,Will the highest temperature in Hong Kong be 26°C on May 11?,raw,False,26.0,27.0,0.0,matern,0.1606611905136671,0.0495,0.0461753731343283,0.11116119051366709,-0.0495,0.11116119051366709,3,2,0.12,0.01,False,0.0,0.0,0.0,0.0,0.0,3.628,3.763,-0.1349999999999998,26.5,28.00544490619876,1.4405578305767042,,,unavailable,False,,,,,-0.11198377582416959,0.0036180642311016806,-1.5054449061987611,2.7755575615628914e-17
2026-05-12,event_day_open,development,11,0.15,0.310055739683067,0.0,0.287210940973398,0.1430615164520743,0.3100557396830671,0.0,0.287210940973398,2,Will the highest temperature in Hong Kong be 31°C or higher on May 12?,raw,False,31.0,inf,1.0,matern,0.3100557396830671,0.15,0.1430615164520743,0.1600557396830671,0.85,0.1600557396830671,3,2,0.12,0.01,True,0.85,0.84,0.16,0.1500557396830671,0.6899442603169329,4.468,4.468,0.0,28.8,30.28374011901946,1.444968575642313,,,unavailable,False,,,,,0.24417220006629173,0.08376257846090365,,1.1102230246251565e-16
2026-05-13,event_day_open,development,9,0.07,0.2498970225632543,0.0,0.2624490049001532,0.0665715644317641,0.2498970225632544,0.0,0.2624490049001532,2,Will the highest temperature in Hong Kong be 29°C on May 13?,raw,False,29.0,30.0,0.0,matern,0.2498970225632544,0.07,0.0665715644317641,0.1798970225632544,-0.07,0.1798970225632544,3,2,0.12,0.01,True,-0.07,-0.08,0.08,0.1698970225632544,-0.2498970225632544,4.388,4.468,-0.08000000000000007,28.6,30.089405815922134,1.4448906429186237,,,unavailable,False,,,,,-0.06778351621213763,-0.09662922148337416,-0.5894058159221345,5.551115123125783e-17
2026-05-14,event_day_open,development,7,0.09,0.1720451687022033,1.0,0.1826098945498908,0.0880626223091976,0.1720451687022033,1.0,0.1826098945498908,2,Will the highest temperature in Hong Kong be 27°C on May 14?,raw,False,27.0,28.0,0.0,matern,0.1720451687022033,0.09,0.0880626223091976,0.0820451687022033,-0.09,0.0820451687022033,3,2,0.12,0.01,False,0.0,0.0,0.0,0.0,0.0,4.388,4.468,-0.08000000000000007,27.4,28.903534057972514,1.443360162323999,,,unavailable,False,,,,,-0.11137915332801437,-0.007297970208877436,-1.4035340579725144,8.326672684688674e-17
2026-05-15,event_day_open,development,11,0.315,0.4471020854552342,0.0,0.4197518874248604,0.3077674645823156,0.4471020854552343,0.0,0.4197518874248606,2,Will the highest temperature in Hong Kong be 29°C or higher on May 15?,raw,False,29.0,inf,0.0,matern,0.4471020854552343,0.315,0.3077674645823156,0.13210208545523427,-0.315,0.13210208545523427,3,2,0.12,0.01,True,-0.315,-0.325,0.325,0.12210208545523428,-0.4471020854552343,4.063,4.468,-0.40500000000000025,27.3,28.808022174221698,1.4435903908724497,,,unavailable,False,,,,,0.273921268244357,0.025234160293337384,,5.551115123125783e-17
2026-05-16,event_day_open,development,7,0.0995,0.219894136929065,0.0,0.2377204893592511,0.0959036144578313,0.219894136929065,0.0,0.2377204893592512,2,Will the highest temperature in Hong Kong be 25°C on May 16?,raw,False,25.0,26.0,1.0,matern,0.219894136929065,0.0995,0.0959036144578313,0.120394136929065,0.9005,0.120394136929065,3,2,0.12,0.01,True,0.9005,0.8905,0.1095,0.11039413692906501,0.780105863070935,4.9535,4.9535,0.0,24.9,26.45318371912085,1.4417212339713146,,,unavailable,False,,,,,-0.0968739126714453,-0.058982456663655335,-0.953183719120851,0.0
2026-05-21,event_day_open,development,7,0.105,0.2398313500995652,0.0,0.2551901792754524,0.1039089559623948,0.2398313500995652,0.0,0.2551901792754525,2,Will the highest temperature in Hong Kong be 28°C on May 21?,raw,False,28.0,29.0,0.0,matern,0.2398313500995652,0.105,0.1039089559623948,0.1348313500995652,-0.105,0.1348313500995652,3,2,0.12,0.01,True,-0.105,-0.11499999999999999,0.11499999999999999,0.12483135009956521,-0.2398313500995652,4.8385,4.9535,-0.11500000000000021,27.7,29.22395192035126,1.4457861707834654,,,unavailable,False,,,,,-0.07981034714885245,-0.083700936425681,-0.7239519203512614,0.0
2026-05-22,event_day_open,development,9,0.095,0.1923418938256159,1.0,0.2059583236891147,0.0907787864309603,0.1923418938256159,1.0,0.2059583236891147,2,Will the highest temperature in Hong Kong be 29°C on May 22?,raw,False,29.0,30.0,0.0,matern,0.1923418938256159,0.095,0.0907787864309603,0.0973418938256159,-0.095,0.0973418938256159,3,2,0.12,0.01,False,0.0,0.0,0.0,0.0,0.0,4.8385,4.9535,-0.11500000000000021,29.2,30.717664506602368,1.4473270769059146,,,unavailable,False,,,,,-0.10745301759795732,-0.028254563030165263,-1.2176645066023681,5.551115123125783e-17
2026-05-23,event_day_open,development,7,0.0665,0.2471498655862812,0.0,0.2624490049001532,0.064625850340136,0.2471498655862813,0.0,0.2624490049001533,2,Will the highest temperature in Hong Kong be 29°C on May 23?,raw,False,29.0,30.0,0.0,matern,0.2471498655862813,0.0665,0.064625850340136,0.1806498655862813,-0.0665,0.1806498655862813,3,2,0.12,0.01,True,-0.0665,-0.0765,0.0765,0.17064986558628129,-0.2471498655862813,4.762,4.9535,-0.19150000000000045,28.6,30.12500507567546,1.4469193357046009,,,unavailable,False,,,,,-0.07089660193116643,-0.09310975543668124,-0.6250050756754604,2.7755575615628914e-17
2026-05-24,event_day_open,development,8,0.02,0.1163673500355927,1.0,0.1239691459135551,0.019782393669634,0.1163673500355927,1.0,0.1239691459135551,2,Will the highest temperature in Hong Kong be 29°C on May 24?,raw,False,29.0,30.0,0.0,matern,0.1163673500355927,0.02,0.019782393669634,0.0963673500355927,-0.02,0.0963673500355927,3,2,0.12,0.01,False,0.0,0.0,0.0,0.0,0.0,4.762,4.9535,-0.19150000000000045,29.9,31.416972134199742,1.4482361084256277,,,unavailable,False,,,,,-0.10225364544229822,0.0364540654952819,-1.9169721341997423,5.551115123125783e-17
2026-05-25,event_day_open,development,8,0.06,0.2028923735506667,1.0,0.2171138639520856,0.0568181818181818,0.2028923735506667,1.0,0.2171138639520856,2,Will the highest temperature in Hong Kong be 30°C on May 25?,raw,False,30.0,31.0,0.0,matern,0.2028923735506667,0.06,0.0568181818181818,0.1428923735506667,-0.06,0.1428923735506667,3,2,0.12,0.01,True,-0.06,-0.06999999999999999,0.06999999999999999,0.1328923735506667,-0.2028923735506667,4.692,4.9535,-0.26149999999999984,30.1,31.61733704307287,1.4485147608149245,,,unavailable,False,,,,,-0.10384070090477661,-0.0398242456670185,-1.1173370430728689,0.0
2026-05-26,event_day_open,development,8,0.0345,0.1814859359031477,1.0,0.1944128754108576,0.0339566929133858,0.1814859359031477,1.0,0.1944128754108576,2,Will the highest temperature in Hong Kong be 30°C on May 26?,raw,False,30.0,31.0,0.0,matern,0.1814859359031477,0.0345,0.0339566929133858,0.1469859359031477,-0.0345,0.1469859359031477,3,2,0.12,0.01,True,-0.0345,-0.044500000000000005,0.044500000000000005,0.1369859359031477,-0.1814859359031477,4.6475,4.9535,-0.30600000000000005,30.3,31.817230336048222,1.4487813649453698,,,unavailable,False,,,,,-0.10947120870883964,-0.017117028238236565,-1.3172303360482225,0.0
2026-05-27,event_day_open,development,7,0.019,0.1274188256432543,1.0,0.135285485265521,0.0180351210251542,0.1274188256432543,1.0,0.135285485265521,2,Will the highest temperature in Hong Kong be 30°C on May 27?,raw,False,30.0,31.0,0.0,matern,0.1274188256432543,0.019,0.0180351210251542,0.1084188256432543,-0.019,0.1084188256432543,3,2,0.12,0.01,False,0.0,0.0,0.0,0.0,0.0,4.6475,4.9535,-0.30600000000000005,30.8,32.31122736947008,1.4493581303447791,,,unavailable,False,,,,,-0.10562506874724269,0.029187013634770012,-1.8112273694700818,5.551115123125783e-17
2026-05-28,event_day_open,development,9,0.0125,0.1296515771462685,1.0,0.135285485265521,0.0123334977799704,0.1296515771462685,1.0,0.135285485265521,2,Will the highest temperature in Hong Kong be 31°C on May 28?,raw,False,31.0,32.0,0.0,matern,0.1296515771462685,0.0125,0.0123334977799704,0.11715157714626849,-0.0125,0.11715157714626849,3,2,0.12,0.01,False,0.0,0.0,0.0,0.0,0.0,4.6475,4.9535,-0.30600000000000005,31.8,33.2906154552957,1.450596373625042,,,unavailable,False,,,,,-0.10607737793407504,0.027494437208060888,-1.7906154552957005,0.0
2026-05-29,event_day_open,development,10,0.12,0.2185941770247579,1.0,0.2277455510304548,0.1174168297455968,0.2185941770247579,1.0,0.2277455510304548,2,Will the highest temperature in Hong Kong be 33°C on May 29?,raw,False,33.0,34.0,0.0,matern,0.2185941770247579,0.12,0.1174168297455968,0.0985941770247579,-0.12,0.0985941770247579,3,2,0.12,0.01,False,0.0,0.0,0.0,0.0,0.0,4.6475,4.9535,-0.30600000000000005,33.0,34.45733299462737,1.452365141538147,,,unavailable,False,,,,,-0.09536375468268678,-0.058037263185693286,-0.9573329946273716,2.7755575615628914e-17
2026-05-30,event_day_open,development,11,0.07,0.2090750491117967,0.0,0.178636436361502,0.0661000944287063,0.2090750491117967,0.0,0.178636436361502,2,Will the highest temperature in Hong Kong be 33°C or higher on May 30?,raw,False,33.0,inf,0.0,matern,0.2090750491117967,0.07,0.0661000944287063,0.1390750491117967,-0.07,0.1390750491117967,3,2,0.12,0.01,True,-0.07,-0.08,0.08,0.12907504911179668,-0.2090750491117967,4.5675,4.9535,-0.3860000000000001,30.3,31.826850890261667,1.4489855212111729,,,unavailable,False,,,,,0.19838286319914325,0.11084836141310997,,5.551115123125783e-17
2026-05-31,event_day_open,development,8,0.0625,0.2002351556082107,1.0,0.2171138639520856,0.0601250601250601,0.2002351556082107,1.0,0.2171138639520856,2,Will the highest temperature in Hong Kong be 29°C on May 31?,raw,False,29.0,30.0,0.0,matern,0.2002351556082107,0.0625,0.0601250601250601,0.1377351556082107,-0.0625,0.1377351556082107,3,2,0.12,0.01,True,-0.0625,-0.0725,0.0725,0.1277351556082107,-0.2002351556082107,4.495,4.9535,-0.4584999999999999,29.1,30.642968057061324,1.44819483566651,,,unavailable,False,,,,,-0.10487696592912127,-0.03686252992711228,-1.1429680570613243,0.0
2026-06-01,event_day_open,june_external,7,0.03,0.1566947759823055,1.0,0.1706777448452857,0.0285442435775451,0.1566947759823055,1.0,0.1706777448452857,2,Will the highest temperature in Hong Kong be 29°C on June 1?,raw,False,29.0,30.0,0.0,matern,0.1566947759823055,0.03,0.0285442435775451,0.1266947759823055,-0.03,0.1266947759823055,3,2,0.12,0.01,True,-0.03,-0.04,0.04,0.1166947759823055,-0.1566947759823055,-0.04,0.0,-0.04,29.5,31.04158642453837,1.448502842905932,,,unavailable,False,,,,,-0.11066716836071129,0.006322146608651389,-1.5415864245383695,8.326672684688674e-17
2026-06-02,event_day_open,june_external,8,0.065,0.1499093265323705,1.0,0.1587385737266601,0.0692594565796483,0.1499093265323705,1.0,0.1587385737266601,2,Will the highest temperature in Hong Kong be 31°C on June 2?,raw,False,31.0,32.0,0.0,matern,0.1499093265323705,0.065,0.0692594565796483,0.08490932653237049,-0.065,0.08490932653237049,3,2,0.12,0.01,False,0.0,0.0,0.0,0.0,0.0,-0.04,0.0,-0.04,31.6,33.103335367675335,1.450354680899739,,,unavailable,False,,,,,-0.10984874414192496,0.011930127551691788,-1.603335367675335,0.0
2026-06-03,event_day_open,june_external,9,0.065,0.2595914452293524,0.0,0.273509344849981,0.0635075720566683,0.2595914452293524,0.0,0.2735093448499811,2,Will the highest temperature in Hong Kong be 32°C on June 3?,raw,False,32.0,33.0,0.0,matern,0.2595914452293524,0.065,0.0635075720566683,0.1945914452293524,-0.065,0.1945914452293524,3,2,0.12,0.01,True,-0.065,-0.075,0.075,0.1845914452293524,-0.2595914452293524,-0.11499999999999999,0.0,-0.11499999999999999,31.4,32.90990464993648,1.450136700462234,,,unavailable,False,,,,,-0.04862818362080175,-0.10952950986822164,-0.4099046499364789,0.0
2026-06-04,event_day_open,june_external,9,0.034,0.0849790246780125,0.0,0.0831905221460541,0.0332518337408313,0.0849790246780125,0.0,0.0831905221460541,2,Will the highest temperature in Hong Kong be 32°C on June 4?,raw,False,32.0,33.0,0.0,matern,0.0849790246780125,0.034,0.0332518337408313,0.05097902467801249,-0.034,0.05097902467801249,3,2,0.12,0.01,False,0.0,0.0,0.0,0.0,0.0,-0.115,0.0,-0.115,33.3,34.75009101410684,1.4526393938496578,,,unavailable,False,,,,,-0.08715505032714978,0.05059809820845225,-2.250091014106843,9.71445146547012e-17
2026-06-05,event_day_open,june_external,11,0.115,0.2334641551277656,0.0,0.2185897501725455,0.108695652173913,0.2334641551277657,0.0,0.2185897501725456,2,Will the highest temperature in Hong Kong be 36°C or higher on June 5?,raw,False,36.0,inf,0.0,matern,0.2334641551277657,0.115,0.108695652173913,0.11846415512776569,-0.115,0.11846415512776569,3,2,0.12,0.01,False,0.0,0.0,0.0,0.0,0.0,-0.115,0.0,-0.115,33.5,34.943022603612604,1.452917922669139,,,unavailable,False,,,,,0.210739955847291,0.10551894064841749,,5.551115123125783e-17
2026-06-06,event_day_open,june_external,3,0.055,0.2003090637847464,1.0,0.2171138639520856,0.0522565320665083,0.2003090637847464,1.0,0.2171138639520856,2,Will the highest temperature in Hong Kong be 30°C on June 6?,raw,False,30.0,31.0,1.0,matern,0.2003090637847464,0.055,0.0522565320665083,0.1453090637847464,0.945,0.1453090637847464,3,2,0.12,0.01,True,0.945,0.9349999999999999,0.065,0.1353090637847464,0.7996909362152536,0.82,0.82,0.0,30.1,31.641793988854435,1.449112621432259,,,unavailable,False,,,,,-0.10468038009339561,-0.03701040547908181,-1.1417939888544346,5.551115123125783e-17
2026-06-07,event_day_open,june_external,4,0.009,0.2089448991551029,1.0,0.2277455510304551,0.0085632730732635,0.2089448991551029,1.0,0.2277455510304552,2,Will the highest temperature in Hong Kong be 27°C on June 7?,raw,False,27.0,28.0,0.0,matern,0.2089448991551029,0.009,0.0085632730732635,0.19994489915510288,-0.009,0.19994489915510288,3,2,0.12,0.01,True,-0.009,-0.019,0.019,0.18994489915510288,-0.2089448991551029,0.8009999999999999,0.82,-0.019000000000000017,27.0,28.55826303424168,1.4486376739237503,,,unavailable,False,,,,,-0.10126609507196495,-0.04664342896705042,-1.05826303424168,0.0
2026-06-08,event_day_open,june_external,5,0.095,0.2572527126101824,0.0,0.2735093448499812,0.0900047370914258,0.2572527126101825,0.0,0.2735093448499813,2,Will the highest temperature in Hong Kong be 28°C on June 8?,raw,False,28.0,29.0,0.0,matern,0.2572527126101825,0.095,0.0900047370914258,0.1622527126101825,-0.095,0.1622527126101825,3,2,0.12,0.01,True,-0.095,-0.105,0.105,0.1522527126101825,-0.2572527126101825,0.696,0.82,-0.124,27.4,28.95989395023339,1.448658683497182,,,unavailable,False,,,,,-0.0541733503073343,-0.10639468746575327,-0.45989395023338986,5.551115123125783e-17
2026-06-09,event_day_open,june_external,9,0.074,0.2685482304672548,0.0,0.2749674839742542,0.0695488721804511,0.2685482304672549,0.0,0.2749674839742542,2,Will the highest temperature in Hong Kong be 31°C on June 9?,raw,False,31.0,32.0,0.0,matern,0.2685482304672549,0.074,0.0695488721804511,0.1945482304672549,-0.074,0.1945482304672549,3,2,0.12,0.01,True,-0.074,-0.08399999999999999,0.08399999999999999,0.18454823046725488,-0.2685482304672549,0.612,0.82,-0.20799999999999996,29.8,31.349454473791752,1.4490580022132178,,,unavailable,False,,,,,0.01850189156323211,-0.12162510459808813,0.1505455262082478,1.1102230246251565e-16
2026-06-10,event_day_open,june_external,8,0.095,0.1460615110049533,0.0,0.1279902015983396,0.0878409616273693,0.1460615110049533,0.0,0.1279902015983396,2,Will the highest temperature in Hong Kong be 31°C on June 10?,raw,False,31.0,32.0,0.0,matern,0.1460615110049533,0.095,0.0878409616273693,0.05106151100495329,-0.095,0.05106151100495329,3,2,0.12,0.01,False,0.0,0.0,0.0,0.0,0.0,0.612,0.82,-0.20799999999999996,28.3,29.86188454464096,1.4487573037969983,,,unavailable,False,,,,,0.1095845821491851,0.015268426680282061,1.6381154553590385,5.551115123125783e-17
2026-06-11,event_day_open,june_external,9,0.065,0.1791903400127232,0.0,0.1630170303970234,0.0625,0.1791903400127233,0.0,0.1630170303970234,2,Will the highest temperature in Hong Kong be 31°C on June 11?,raw,False,31.0,32.0,0.0,matern,0.1791903400127233,0.065,0.0625,0.1141903400127233,-0.065,0.1141903400127233,3,2,0.12,0.01,False,0.0,0.0,0.0,0.0,0.0,0.612,0.82,-0.20799999999999996,28.6,30.16184347960556,1.4488373570033086,,,unavailable,False,,,,,0.10979637641485447,-0.014817324168569722,1.3381565203944383,2.7755575615628914e-17
2026-06-12,event_day_open,june_external,5,0.042,0.1324634991161304,1.0,0.1469063936249873,0.0402298850574712,0.1324634991161304,1.0,0.1469063936249873,2,Will the highest temperature in Hong Kong be 27°C on June 12?,raw,False,27.0,28.0,0.0,matern,0.1324634991161304,0.042,0.0402298850574712,0.09046349911613039,-0.042,0.09046349911613039,3,2,0.12,0.01,False,0.0,0.0,0.0,0.0,0.0,0.612,0.82,-0.20799999999999996,27.7,29.263632431402776,1.448973995438885,,,unavailable,False,,,,,-0.1069733097176256,0.025678657212115125,-1.763632431402776,0.0
2026-06-13,event_day_open,june_external,8,0.0765,0.1565579783229678,0.0,0.1394258529760187,0.0719661335841956,0.1565579783229678,0.0,0.1394258529760187,2,Will the highest temperature in Hong Kong be 32°C on June 13?,raw,False,32.0,33.0,0.0,matern,0.1565579783229678,0.0765,0.0719661335841956,0.08005797832296781,-0.0765,0.08005797832296781,3,2,0.12,0.01,False,0.0,0.0,0.0,0.0,0.0,0.612,0.82,-0.20799999999999996,29.4,30.957130266729664,1.4490641929899135,,,unavailable,False,,,,,0.11058028056456214,0.006383791175669901,1.5428697332703365,0.0
2026-06-14,event_day_open,june_external,6,0.095,0.2439785276046631,0.0,0.2624490049001532,0.0997375328083989,0.2439785276046632,0.0,0.2624490049001533,2,Will the highest temperature in Hong Kong be 28°C on June 14?,raw,False,28.0,29.0,0.0,matern,0.2439785276046632,0.095,0.0997375328083989,0.1489785276046632,-0.095,0.1489785276046632,3,2,0.12,0.01,True,-0.095,-0.105,0.105,0.1389785276046632,-0.2439785276046632,0.507,0.82,-0.31299999999999994,27.6,29.16463628518403,1.4491592387347203,,,unavailable,False,,,,,-0.07420453559374027,-0.0890926268688786,-0.6646362851840308,5.551115123125783e-17
2026-06-15,event_day_open,june_external,5,0.065,0.1217358469542869,1.0,0.135285485265521,0.065065065065065,0.1217358469542869,1.0,0.135285485265521,2,Will the highest temperature in Hong Kong be 27°C on June 15?,raw,False,27.0,28.0,0.0,matern,0.1217358469542869,0.065,0.065065065065065,0.05673584695428689,-0.065,0.05673584695428689,3,2,0.12,0.01,False,0.0,0.0,0.0,0.0,0.0,0.507,0.82,-0.31299999999999994,27.8,29.365370253335445,1.4491741171334398,,,unavailable,False,,,,,-0.10395908100667858,0.03299139932092386,-1.8653702533354455,9.71445146547012e-17
2026-06-16,event_day_open,june_external,4,0.053,0.1876476302789649,1.0,0.2059583236891147,0.0503802281368821,0.1876476302789649,1.0,0.2059583236891148,2,Will the highest temperature in Hong Kong be 26°C on June 16?,raw,False,26.0,27.0,0.0,matern,0.1876476302789649,0.053,0.0503802281368821,0.1346476302789649,-0.053,0.1346476302789649,3,2,0.12,0.01,True,-0.053,-0.063,0.063,0.1246476302789649,-0.1876476302789649,0.44399999999999995,0.82,-0.376,26.2,27.760236297274588,1.4501393340444328,,,unavailable,False,,,,,-0.10809338639936389,-0.023545498591610373,-1.260236297274588,2.7755575615628914e-17
2026-06-17,event_day_open,june_external,4,0.032,0.0924229409074,0.0,0.1025634170810779,0.0303605313092979,0.0924229409074,0.0,0.1025634170810779,2,Will the highest temperature in Hong Kong be 26°C on June 17?,raw,False,26.0,27.0,0.0,matern,0.0924229409074,0.032,0.0303605313092979,0.0604229409074,-0.032,0.0604229409074,3,2,0.12,0.01,False,0.0,0.0,0.0,0.0,0.0,0.44399999999999995,0.82,-0.376,27.1,28.66434940862215,1.4496049327159717,,,unavailable,False,,,,,-0.09154031757189349,0.048315369983283646,-2.164349408622151,0.0
2026-06-18,event_day_open,june_external,4,0.071,0.1430229526036971,1.0,0.1587385737266605,0.0674904942965779,0.1430229526036971,1.0,0.1587385737266606,2,Will the highest temperature in Hong Kong be 27°C on June 18?,raw,False,27.0,28.0,0.0,matern,0.1430229526036971,0.071,0.0674904942965779,0.07202295260369711,-0.071,0.07202295260369711,3,2,0.12,0.01,False,0.0,0.0,0.0,0.0,0.0,0.44399999999999995,0.82,-0.376,27.6,29.166059845025032,1.449437989024198,,,unavailable,False,,,,,-0.10903831637956801,0.017629631092865444,-1.666059845025032,8.326672684688674e-17
2026-06-19,event_day_open,june_external,5,0.05,0.144206720271733,1.0,0.1587385737266605,0.0524658971668415,0.1442067202717331,1.0,0.1587385737266606,2,Will the highest temperature in Hong Kong be 29°C on June 19?,raw,False,29.0,30.0,0.0,matern,0.1442067202717331,0.05,0.0524658971668415,0.09420672027173309,-0.05,0.09420672027173309,3,2,0.12,0.01,False,0.0,0.0,0.0,0.0,0.0,0.44399999999999995,0.82,-0.376,29.6,31.155179480224437,1.449287805575905,,,unavailable,False,,,,,-0.10924401060752695,0.016704297876192282,-1.6551794802244366,5.551115123125783e-17
2026-06-20,event_day_open,june_external,6,0.0445,0.2195640766630335,0.0,0.2377204893592511,0.0435847208619,0.2195640766630336,0.0,0.2377204893592512,2,Will the highest temperature in Hong Kong be 30°C on June 20?,raw,False,30.0,31.0,0.0,matern,0.2195640766630336,0.0445,0.0435847208619,0.17506407666303359,-0.0445,0.17506407666303359,3,2,0.12,0.01,True,-0.0445,-0.0545,0.0545,0.16506407666303358,-0.2195640766630336,0.38949999999999996,0.82,-0.4305,29.9,31.44982720789613,1.4493746684787032,,,unavailable,False,,,,,-0.09541272285611904,-0.05901735928381214,-0.9498272078961314,2.7755575615628914e-17
2026-06-21,event_day_open,june_external,5,0.018,0.1681236307071132,1.0,0.1826098945498908,0.0172248803827751,0.1681236307071132,1.0,0.1826098945498908,2,Will the highest temperature in Hong Kong be 30°C on June 21?,raw,False,30.0,31.0,0.0,matern,0.1681236307071132,0.018,0.0172248803827751,0.1501236307071132,-0.018,0.1501236307071132,3,2,0.12,0.01,True,-0.018,-0.027999999999999997,0.027999999999999997,0.1401236307071132,-0.1681236307071132,0.3615,0.82,-0.45849999999999996,30.4,31.93839854356048,1.4495462660246476,,,unavailable,False,,,,,-0.1106327964149678,-0.0041589395864879775,-1.4383985435604814,8.326672684688674e-17
2026-06-22,event_day_open,june_external,6,0.04,0.2307893437431596,0.0,0.2469095601224824,0.0373482726423902,0.2307893437431597,0.0,0.2469095601224825,2,Will the highest temperature in Hong Kong be 31°C on June 22?,raw,False,31.0,32.0,0.0,matern,0.2307893437431597,0.04,0.0373482726423902,0.1907893437431597,-0.04,0.1907893437431597,3,2,0.12,0.01,True,-0.04,-0.05,0.05,0.1807893437431597,-0.2307893437431597,0.31149999999999994,0.82,-0.5085,30.8,32.32674294274959,1.4497240644812974,,,unavailable,False,,,,,-0.08725123065361465,-0.07257158451454217,-0.8267429427495898,2.7755575615628914e-17
2026-06-23,event_day_open,june_external,6,0.0295,0.230861619592498,0.0,0.2469095601224824,0.0282296650717703,0.2308616195924981,0.0,0.2469095601224825,2,Will the highest temperature in Hong Kong be 31°C on June 23?,raw,False,31.0,32.0,0.0,matern,0.2308616195924981,0.0295,0.0282296650717703,0.2013616195924981,-0.0295,0.2013616195924981,3,2,0.12,0.01,True,-0.0295,-0.0395,0.0395,0.1913616195924981,-0.2308616195924981,0.27199999999999996,0.82,-0.548,30.8,32.32591144954914,1.4497264174632385,,,unavailable,False,,,,,-0.08719048541698238,-0.0726604750672424,-0.8259114495491389,8.326672684688674e-17
2026-06-24,event_day_open,june_external,6,0.058,0.1824083061609402,1.0,0.1944128754108576,0.0542309490416082,0.1824083061609402,1.0,0.1944128754108577,2,Will the highest temperature in Hong Kong be 31°C on June 24?,raw,False,31.0,32.0,0.0,matern,0.1824083061609402,0.058,0.0542309490416082,0.1244083061609402,-0.058,0.1244083061609402,3,2,0.12,0.01,True,-0.058,-0.068,0.068,0.1144083061609402,-0.1824083061609402,0.20399999999999996,0.82,-0.616,31.3,32.80850780643715,1.4499934794060805,,,unavailable,False,,,,,-0.10912312236130997,-0.018155433725170284,-1.3085078064371487,8.326672684688674e-17
