target_date,decision_rule,decision_rule_order,forecast_daily_max_c,hko_daily_max_c,residual_c,forecast_error_c,absolute_error_c,squared_error_c,calendar_day_index,day_of_year,seasonal_sin,seasonal_cos,calendar_time_years,gp_target,gp_model_scope,covariance_kernel_candidate_1,covariance_kernel_candidate_2,weather_only_training_period,market_price_accessed,polymarket_outcome_accessed,model_fitted,hyperparameters_estimated,model_selected,fold_id,fold_number,sample_role,training_start,training_end,validation_start,validation_end,calendar_time_years_z,seasonal_sin_z,seasonal_cos_z,forecast_daily_max_c_z
2024-03-26,12h_prior,2,29.4,30.3,0.9000000000000021,-0.9000000000000021,0.9000000000000021,0.8100000000000038,10,86,0.9941131183152286,0.1083471642156462,0.027379070069885075,0.9000000000000021,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False,fold_01,1,training,2024-03-16,2025-03-15,2025-03-16,2025-06-14,-1.6324046958320715,1.4126793836241993,0.1511003292389725,0.7305274834318324
2024-03-26,6h_prior,3,29.4,30.3,0.9000000000000021,-0.9000000000000021,0.9000000000000021,0.8100000000000038,10,86,0.9941131183152286,0.1083471642156462,0.027379070069885075,0.9000000000000021,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False,fold_01,1,training,2024-03-16,2025-03-15,2025-03-16,2025-06-14,-1.6324046958320715,1.4126793836241993,0.1511003292389725,0.7296319941735444
2024-03-26,event_day_open,4,30.2,30.3,0.1000000000000014,-0.1000000000000014,0.1000000000000014,0.0100000000000002,10,86,0.9941131183152286,0.1083471642156462,0.027379070069885075,0.1000000000000014,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False,fold_01,1,training,2024-03-16,2025-03-15,2025-03-16,2025-06-14,-1.6324046958320715,1.4126793836241993,0.1511003292389725,0.8963075414220371
2024-03-27,24h_prior,1,23.5,25.1,1.6000000000000014,-1.6000000000000014,1.6000000000000014,2.5600000000000045,11,87,0.9958298054254058,0.0912304698354584,0.030116977076873584,1.6000000000000014,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False,fold_01,1,training,2024-03-16,2025-03-15,2025-03-16,2025-06-14,-1.6229139708563036,1.4151124522140643,0.12694602769102672,-0.47437057952059186
2024-03-27,12h_prior,2,23.2,25.1,1.900000000000002,-1.900000000000002,1.900000000000002,3.610000000000008,11,87,0.9958298054254058,0.0912304698354584,0.030116977076873584,1.900000000000002,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False,fold_01,1,training,2024-03-16,2025-03-15,2025-03-16,2025-06-14,-1.6229139708563036,1.4151124522140643,0.12694602769102672,-0.5341479258446644
2024-03-27,6h_prior,3,23.2,25.1,1.900000000000002,-1.900000000000002,1.900000000000002,3.610000000000008,11,87,0.9958298054254058,0.0912304698354584,0.030116977076873584,1.900000000000002,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False,fold_01,1,training,2024-03-16,2025-03-15,2025-03-16,2025-06-14,-1.6229139708563036,1.4151124522140643,0.12694602769102672,-0.532045397753353
2024-03-27,event_day_open,4,23.0,25.1,2.1000000000000014,-2.1000000000000014,2.1000000000000014,4.410000000000006,11,87,0.9958298054254058,0.0912304698354584,0.030116977076873584,2.1000000000000014,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False,fold_01,1,training,2024-03-16,2025-03-15,2025-03-16,2025-06-14,-1.6229139708563036,1.4151124522140643,0.12694602769102672,-0.5810483409519662
2024-03-28,24h_prior,1,29.2,27.9,-1.3000000000000007,1.3000000000000007,1.3000000000000007,1.690000000000002,12,88,0.9972517983727897,0.0740867777827939,0.03285488408386209,-1.3000000000000007,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False,fold_01,1,training,2024-03-16,2025-03-15,2025-03-16,2025-06-14,-1.6134232458805358,1.4171278494025086,0.10275362825410717,0.6846757982745837
2024-03-28,12h_prior,2,27.9,27.9,0.0,0.0,0.0,0.0,12,88,0.9972517983727897,0.0740867777827939,0.03285488408386209,0.0,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False,fold_01,1,training,2024-03-16,2025-03-15,2025-03-16,2025-06-14,-1.6134232458805358,1.4171278494025086,0.10275362825410717,0.4245576263488089
2024-03-28,6h_prior,3,27.9,27.9,0.0,0.0,0.0,0.0,12,88,0.9972517983727897,0.0740867777827939,0.03285488408386209,0.0,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False,fold_01,1,training,2024-03-16,2025-03-15,2025-03-16,2025-06-14,-1.6134232458805358,1.4171278494025086,0.10275362825410717,0.42438746386864984
2024-03-28,event_day_open,4,27.7,27.9,0.1999999999999993,-0.1999999999999993,0.1999999999999993,0.0399999999999997,12,88,0.9972517983727897,0.0740867777827939,0.03285488408386209,0.1999999999999993,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False,fold_01,1,training,2024-03-16,2025-03-15,2025-03-16,2025-06-14,-1.6134232458805358,1.4171278494025086,0.10275362825410717,0.3833367489310636
2024-03-29,24h_prior,1,28.1,30.0,1.8999999999999984,-1.8999999999999984,1.8999999999999984,3.6099999999999945,13,89,0.9983786763495082,0.0569211613602885,0.035592791090850597,1.8999999999999984,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False,fold_01,1,training,2024-03-16,2025-03-15,2025-03-16,2025-06-14,-1.603932520904768,1.4187249787765863,0.07853029014242814,0.46100018150709404
2024-03-29,12h_prior,2,28.5,30.0,1.5,-1.5,1.5,2.25,13,89,0.9983786763495082,0.0569211613602885,0.035592791090850597,1.5,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False,fold_01,1,training,2024-03-16,2025-03-15,2025-03-16,2025-06-14,-1.603932520904768,1.4187249787765863,0.07853029014242814,0.5469455691820185
2024-03-29,6h_prior,3,28.5,30.0,1.5,-1.5,1.5,2.25,13,89,0.9983786763495082,0.0569211613602885,0.035592791090850597,1.5,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False,fold_01,1,training,2024-03-16,2025-03-15,2025-03-16,2025-06-14,-1.603932520904768,1.4187249787765863,0.07853029014242814,0.5464852759906079
2024-03-29,event_day_open,4,28.3,30.0,1.6999999999999993,-1.6999999999999993,1.6999999999999993,2.889999999999997,13,89,0.9983786763495082,0.0569211613602885,0.035592791090850597,1.6999999999999993,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False,fold_01,1,training,2024-03-16,2025-03-15,2025-03-16,2025-06-14,-1.603932520904768,1.4187249787765863,0.07853029014242814,0.5064497391288976
2024-03-30,24h_prior,1,27.9,30.8,2.900000000000002,-2.900000000000002,2.900000000000002,8.410000000000013,14,90,0.999210105880544,0.039738700358618,0.03833069809783911,2.900000000000002,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False,fold_01,1,training,2024-03-16,2025-03-15,2025-03-16,2025-06-14,-1.594441795929,1.4199033677006114,0.054283181725831305,0.420331887549368
2024-03-30,12h_prior,2,27.9,30.8,2.900000000000002,-2.900000000000002,2.900000000000002,8.410000000000013,14,90,0.999210105880544,0.039738700358618,0.03833069809783911,2.900000000000002,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False,fold_01,1,training,2024-03-16,2025-03-15,2025-03-16,2025-06-14,-1.594441795929,1.4199033677006114,0.054283181725831305,0.4245576263488089
2024-03-30,6h_prior,3,27.9,30.8,2.900000000000002,-2.900000000000002,2.900000000000002,8.410000000000013,14,90,0.999210105880544,0.039738700358618,0.03833069809783911,2.900000000000002,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False,fold_01,1,training,2024-03-16,2025-03-15,2025-03-16,2025-06-14,-1.594441795929,1.4199033677006114,0.054283181725831305,0.42438746386864984
2024-03-30,event_day_open,4,28.4,30.8,2.400000000000002,-2.400000000000002,2.400000000000002,5.76000000000001,14,90,0.999210105880544,0.039738700358618,0.03833069809783911,2.400000000000002,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False,fold_01,1,training,2024-03-16,2025-03-15,2025-03-16,2025-06-14,-1.594441795929,1.4199033677006114,0.054283181725831305,0.526968570828536
2024-03-31,24h_prior,1,25.8,27.8,2.0,-2.0,2.0,4.0,15,91,0.9997458409224182,0.0225444795532454,0.04106860510482761,2.0,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False,fold_01,1,training,2024-03-16,2025-03-15,2025-03-16,2025-06-14,-1.5849510709532322,1.4206626674560223,0.030019478408463564,-0.006685199006748912
2024-03-31,12h_prior,2,26.4,27.8,1.400000000000002,-1.400000000000002,1.400000000000002,1.960000000000006,15,91,0.9997458409224182,0.0225444795532454,0.04106860510482761,1.400000000000002,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False,fold_01,1,training,2024-03-16,2025-03-15,2025-03-16,2025-06-14,-1.5849510709532322,1.4206626674560223,0.030019478408463564,0.11858776926578546
2024-03-31,6h_prior,3,26.4,27.8,1.400000000000002,-1.400000000000002,1.400000000000002,1.960000000000006,15,91,0.9997458409224182,0.0225444795532454,0.04106860510482761,1.400000000000002,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False,fold_01,1,training,2024-03-16,2025-03-15,2025-03-16,2025-06-14,-1.5849510709532322,1.4206626674560223,0.030019478408463564,0.11914293356375526
2024-03-31,event_day_open,4,25.9,27.8,1.900000000000002,-1.900000000000002,1.900000000000002,3.610000000000008,15,91,0.9997458409224182,0.0225444795532454,0.04106860510482761,1.900000000000002,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False,fold_01,1,training,2024-03-16,2025-03-15,2025-03-16,2025-06-14,-1.5849510709532322,1.4206626674560223,0.030019478408463564,0.013997778337562614
2024-04-01,24h_prior,1,27.4,29.1,1.7000000000000028,-1.7000000000000028,1.7000000000000028,2.890000000000009,16,92,0.9999857229360024,0.0053435871996912,0.043806512111816125,1.7000000000000028,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False,fold_01,1,training,2024-03-16,2025-03-15,2025-03-16,2025-06-14,-1.5754603459774643,1.4210026533445779,0.005746360505370865,0.31866115265505435
