target_date,kernel,kernel_order,decision_rule_rows,mean_crps_c,mean_negative_log_score,mean_absolute_corrected_error_c,mean_squared_corrected_error_c2,mean_predictive_standard_deviation_c,mean_pit
2025-11-10,matern32,2,4,2.2418319912,3.4456967222,3.0558984907,9.5307835404,1.4930718339,0.0245163708
2025-11-10,rbf,1,4,2.1910022290,3.3927234297,2.9952495482,9.1593985049,1.4771893134,0.0254798385
2025-11-11,matern32,2,4,1.8018556356,2.8539002295,2.5652450773,6.9915850502,1.4947537143,0.0581509267
2025-11-11,rbf,1,4,1.7920277455,2.8527154424,2.5493078367,6.8998246044,1.4773370471,0.0567690034
2025-11-12,matern32,2,4,1.7477308232,2.7810883212,2.5089835743,6.6506844375,1.4942295540,0.0598925439
2025-11-12,rbf,1,4,1.7252870071,2.7628772532,2.4785812311,6.4938196408,1.4773078771,0.0598101675
2025-11-13,matern32,2,4,1.9341906421,3.0252384076,2.7162159205,7.7423094581,1.4947244675,0.0466183684
2025-11-13,rbf,1,4,1.9246368137,3.0269657169,2.7000366201,7.6429324732,1.4773367422,0.0452651085
2025-11-14,matern32,2,4,0.8784130015,1.7980531778,1.4471280334,2.1696442501,1.4945791004,0.1706215081
2025-11-14,rbf,1,4,0.8649105883,1.7822206012,1.4260589487,2.1082867069,1.4773333513,0.1714046632
2025-11-15,matern32,2,4,0.3874486459,1.3545134797,0.2489753283,0.1400586447,1.4949898427,0.5518959784
2025-11-15,rbf,1,4,0.3838044120,1.3435424434,0.2561023137,0.1393132951,1.4773497078,0.5549412362
2025-11-16,matern32,2,4,0.4523022251,1.4079033801,0.6111962047,0.3943668203,1.4948791038,0.3424091691
2025-11-16,rbf,1,4,0.4450765755,1.3941840828,0.5996080758,0.3780780400,1.4773468765,0.3434995630
2025-11-17,matern32,2,4,0.9274604301,1.8647287712,1.4584260095,2.3869787618,1.4945028764,0.1768667675
2025-11-17,rbf,1,4,0.9078209959,1.8443899150,1.4297899696,2.2877075445,1.4773299040,0.1781115282
2025-11-18,matern32,2,4,0.5455977904,1.4891110616,0.8408770348,0.7750457093,1.4957146049,0.7092111415
2025-11-18,rbf,1,4,0.5382269982,1.4755192821,0.8273072126,0.7566663219,1.4773617406,0.7080315478
2025-11-19,matern32,2,4,0.9799508351,1.9122980739,1.4341099075,2.7576856258,1.4959870537,0.2035422835
2025-11-19,rbf,1,4,0.9763211151,1.9063964235,1.4233531045,2.7411369257,1.4773619388,0.2040099220
2025-11-20,matern32,2,4,0.4911517837,1.4425343488,0.5958448994,0.5806535924,1.4959863362,0.4856449222
2025-11-20,rbf,1,4,0.4895226809,1.4330125881,0.6065114788,0.5877368972,1.4773619401,0.4891462678
2025-11-21,matern32,2,4,0.4878587925,1.4412340551,0.6645351418,0.5284842364,1.4958273374,0.5833442573
2025-11-21,rbf,1,4,0.4844226832,1.4312746508,0.6638815972,0.5238342113,1.4773619108,0.5802870748
2025-11-22,matern32,2,4,0.3532964659,1.3242390448,0.0919782129,0.0142396094,1.4957243463,0.5047713267
2025-11-22,rbf,1,4,0.3497079148,1.3123803016,0.0939668764,0.0165751726,1.4773617684,0.4994460140
2025-11-23,matern32,2,4,1.3918280471,2.3524286490,2.1195339838,4.5939515511,1.4953289416,0.0829542616
2025-11-23,rbf,1,4,1.4001792433,2.3709361589,2.1235294048,4.6112604665,1.4773586768,0.0801780170
2025-11-24,matern32,2,4,2.5536319387,3.8918178289,3.3829716107,11.6315349383,1.4951924307,0.0135485469
2025-11-24,rbf,1,4,2.5552879751,3.9273071197,3.3757021336,11.5842406924,1.4773552121,0.0127343748
2025-11-25,matern32,2,4,0.7609078576,1.6882558963,1.2765942925,1.6317650825,1.4956642304,0.1965954129
2025-11-25,rbf,1,4,0.7747630741,1.6988664635,1.2976109014,1.6871891100,1.4773615486,0.1898056817
2025-11-26,matern32,2,4,1.5036148201,2.4806411936,2.2508551152,5.1745230258,1.4956717714,0.0708459430
2025-11-26,rbf,1,4,1.5286082381,2.5223123768,2.2726439834,5.2750307760,1.4773614969,0.0667892322
2025-11-27,matern32,2,4,1.0491606665,1.9752095346,1.6970980321,2.9017316561,1.4957824906,0.1294980080
2025-11-27,rbf,1,4,1.0716443909,2.0016051488,1.7225563187,2.9900588965,1.4773618694,0.1231841717
2025-11-28,matern32,2,4,0.9382809503,1.8612628817,1.5459442397,2.3967604077,1.4957781425,0.1509568645
2025-11-28,rbf,1,4,0.9599741102,1.8838865484,1.5725445699,2.4825475680,1.4773618543,0.1440152692
2025-11-29,matern32,2,4,0.4325602439,1.3914232436,0.5450098410,0.3169070391,1.4957767447,0.3587043745
2025-11-29,rbf,1,4,0.4373095769,1.3877355679,0.5725458193,0.3473157627,1.4773618377,0.3500288600
2025-11-30,matern32,2,4,0.6383530288,1.5809310678,0.9216290041,1.1651200776,1.4957275748,0.2831732109
2025-11-30,rbf,1,4,0.6488466589,1.5864616277,0.9476942543,1.2144179908,1.4773616427,0.2755915225
2025-12-01,matern32,2,4,1.3009422637,2.2528211555,2.0069744819,4.1106436004,1.4956239492,0.0943183172
2025-12-01,rbf,1,4,1.3202207017,2.2835707876,2.0233520677,4.1820238658,1.4773611158,0.0903728878
2025-12-02,matern32,2,4,0.4019777127,1.3676525726,0.3009955270,0.1950668299,1.4958014776,0.4305167484
2025-12-02,rbf,1,4,0.4038013367,1.3617506947,0.2988968971,0.2146796039,1.4773618870,0.4215831012
2025-12-03,matern32,2,4,0.5947600964,1.5382039802,0.8663598500,0.9758590965,1.4958925746,0.6770971999
2025-12-03,rbf,1,4,0.5862148070,1.5242874469,0.8639517608,0.9458347074,1.4773619244,0.6728630565
2025-12-04,matern32,2,4,0.7614213990,1.6862382127,1.2707322563,1.6525517455,1.4958933706,0.1999925016
2025-12-04,rbf,1,4,0.7774420326,1.6978761587,1.2975811322,1.7187993322,1.4773619246,0.1919420677
2025-12-05,matern32,2,4,0.4606336724,1.4149652225,0.6396521916,0.4282546408,1.4958720936,0.3357950954
2025-12-05,rbf,1,4,0.4678790913,1.4136384256,0.6725021240,0.4674022733,1.4773619241,0.3256670842
2025-12-06,matern32,2,4,0.4960585274,1.4459450791,0.7382605003,0.5662490556,1.4958735955,0.3120581670
2025-12-06,rbf,1,4,0.5060149268,1.4476148793,0.7724938280,0.6144439879,1.4773619249,0.3015980341
2025-12-07,matern32,2,4,1.0265218703,1.9667055060,1.6118702657,3.0000906765,1.4958462947,0.1595979634
2025-12-07,rbf,1,4,1.0494812191,1.9875964127,1.6475529251,3.0907770847,1.4773619124,0.1500262882
2025-12-08,matern32,2,4,0.6531882204,1.5976459731,1.0154969138,1.1892660544,1.4958274607,0.2542694054
2025-12-08,rbf,1,4,0.6726833416,1.6135497805,1.0477366171,1.2701289555,1.4773618790,0.2454903501
2025-12-09,matern32,2,4,0.6759046758,1.6071303298,1.1096177110,1.3047069105,1.4958791370,0.2332254275
2025-12-09,rbf,1,4,0.6942722579,1.6191721573,1.1474998160,1.3825084331,1.4773619292,0.2224725906
2025-12-10,matern32,2,4,0.7736068232,1.6979849833,1.2867844984,1.7155894196,1.4958999945,0.1980406918
2025-12-10,rbf,1,4,0.7941834937,1.7136996821,1.3224915979,1.7991768916,1.4773619266,0.1880276689
2025-12-11,matern32,2,4,0.5742714033,1.5400251720,0.6881057354,0.9100102486,1.4958702124,0.3402220953
2025-12-11,rbf,1,4,0.5860688789,1.5495524020,0.7226839388,0.9655413111,1.4773619269,0.3310542703
2025-12-12,matern32,2,4,0.6414810946,1.5772249045,1.0612904630,1.1413823864,1.4959079387,0.2395760469
2025-12-12,rbf,1,4,0.6601472886,1.5899671216,1.0974986166,1.2191470913,1.4773619256,0.2292462509
2025-12-13,matern32,2,4,1.2063358534,2.1331305339,1.9064095474,3.6402086429,1.4959037022,0.1013590369
2025-12-13,rbf,1,4,1.2435010645,2.1782358593,1.9474935792,3.7960594980,1.4773619367,0.0937033626
2025-12-14,matern32,2,4,0.8208736918,1.7316190233,1.3383885992,1.8830021916,1.3586038133,0.1683719483
2025-12-14,rbf,1,4,0.8572608548,1.7704185867,1.3947384811,2.0302705536,1.3594380016,0.1580289036
2025-12-15,matern32,2,4,0.3640707893,1.2962219689,0.3030002946,0.1147646681,1.4160400088,0.5562155392
2025-12-15,rbf,1,4,0.3591171701,1.2916468126,0.2614073306,0.0972797021,1.4161755084,0.5421687869
2025-12-16,matern32,2,4,0.4324113607,1.3046573226,0.6528736022,0.4304210213,1.2929271698,0.6933259785
2025-12-16,rbf,1,4,0.4027068545,1.2766148191,0.5671556007,0.3295761482,1.2983603159,0.6685447856
2025-12-17,matern32,2,4,0.3231875184,1.2103156070,0.1803703175,0.0482548438,1.3214545197,0.5077092672
2025-12-17,rbf,1,4,0.3267120936,1.2143200902,0.1841493813,0.0611153251,1.3240487258,0.4578373988
2025-12-18,matern32,2,4,0.3063137952,1.1859287346,0.0542681612,0.0034802430,1.3060792895,0.4974123970
2025-12-18,rbf,1,4,0.3110214271,1.1920242493,0.1034610525,0.0167790506,1.3088809048,0.4681608815
2025-12-19,matern32,2,4,0.6214504111,1.5207788732,0.9515833597,1.1036523998,1.3120161162,0.7564246180
2025-12-19,rbf,1,4,0.5638215320,1.4579177036,0.8409349505,0.8933292562,1.3144861015,0.7307568826
2025-12-20,matern32,2,4,0.5122958337,1.4049852947,0.8041526451,0.7101024984,1.3558763910,0.2814831111
2025-12-20,rbf,1,4,0.6289374695,1.5215418843,1.0443283631,1.1404810220,1.3552624908,0.2240478331
2025-12-21,matern32,2,4,0.4572651390,1.3500903385,0.6140587387,0.5263801245,1.3530967140,0.3347182603
2025-12-21,rbf,1,4,0.5402947670,1.4317034771,0.8304907436,0.8326034806,1.3524499923,0.2790030304
2025-12-22,matern32,2,4,0.3376626647,1.2567169709,0.1842526041,0.0466738415,1.3867134488,0.4527550110
2025-12-22,rbf,1,4,0.3474459833,1.2648493413,0.2582885814,0.0814818132,1.3845438029,0.4247805450
2025-12-23,matern32,2,4,0.8111881837,1.7381609683,1.2993042836,1.8616876258,1.3492935791,0.1784701104
2025-12-23,rbf,1,4,0.8962536941,1.8390847156,1.4206359009,2.2086981918,1.3478339218,0.1575345500
2025-12-24,matern32,2,4,0.8846552317,1.7927129782,1.4315897006,2.2188615743,1.3737161518,0.1580618071
2025-12-24,rbf,1,4,1.0591399494,1.9873936994,1.6751768918,2.9518180068,1.3718286376,0.1177283516
2025-12-25,matern32,2,4,0.4324029423,1.3671609835,0.5689433618,0.3487219547,1.4336725147,0.6088930897
2025-12-25,rbf,1,4,0.4175327880,1.3510659322,0.5405171878,0.2989662105,1.4305740158,0.5868976996
2025-12-26,matern32,2,4,1.3058317513,2.2538833890,1.9982912726,4.2256765021,1.4929467223,0.1017907307
2025-12-26,rbf,1,4,1.3380664299,2.2916766409,2.0348800849,4.3770748978,1.4800888359,0.0960406223
2025-12-27,matern32,2,4,1.0421068883,1.9731625633,1.6674024101,2.8384543592,1.4165140431,0.1227048474
2025-12-27,rbf,1,4,1.1296997071,2.0716548119,1.7814736434,3.2215441406,1.4126893565,0.1060620695
2025-12-28,matern32,2,4,0.3656518710,1.3045370320,0.2927264587,0.1129215287,1.4341830260,0.4211006505
2025-12-28,rbf,1,4,0.3840830706,1.3184911735,0.4048863880,0.1849571236,1.4298725119,0.3903699651
2025-12-29,matern32,2,4,0.5388028781,1.4499617096,0.8442527363,0.7827986724,1.4052969330,0.3373133488
2025-12-29,rbf,1,4,0.5767032260,1.4855813533,0.8846759797,0.9344506582,1.4013270757,0.3045808757
2025-12-30,matern32,2,4,0.3537949424,1.2779557480,0.3054250978,0.0943051358,1.4002307600,0.4138432079
2025-12-30,rbf,1,4,0.4011933833,1.3208458395,0.5088437727,0.2616881619,1.3974476618,0.3571640315
2025-12-31,matern32,2,4,0.3496145980,1.3000247433,0.1758122051,0.0362066304,1.4521757600,0.5489714110
2025-12-31,rbf,1,4,0.3398694275,1.2885461563,0.0690248018,0.0064652155,1.4464827456,0.5153325940
2026-01-01,matern32,2,4,0.7337595514,1.6517830384,1.1365163237,1.6084617022,1.4306383683,0.3945409796
2026-01-01,rbf,1,4,0.7670166126,1.6895869859,1.1325837530,1.7831201228,1.4259470526,0.3635297160
2026-01-02,matern32,2,4,0.3556629386,1.3302463243,0.1106585798,0.0152910734,1.5048335824,0.4732970183
2026-01-02,rbf,1,4,0.3559541671,1.3230500404,0.1640155735,0.0302141739,1.4892313418,0.4566858616
2026-01-03,matern32,2,4,0.3756083806,1.3515835891,0.2518466629,0.0825441798,1.5147563659,0.4340973363
2026-01-03,rbf,1,4,0.3737933775,1.3403134006,0.2819615310,0.0931164160,1.4935686356,0.4251972289
2026-01-04,matern32,2,4,0.3759272383,1.3317535074,0.3065923457,0.1165708661,1.4690723651,0.4454680592
2026-01-04,rbf,1,4,0.3996943674,1.3506201420,0.3784906486,0.2075522043,1.4608072906,0.4093887659
2026-01-05,matern32,2,4,0.4395615501,1.3725760050,0.4527481444,0.4129409730,1.4444481461,0.4036935575
2026-01-05,rbf,1,4,0.4731965534,1.4002188711,0.5806513720,0.5530816689,1.4389775407,0.3555416512
2026-01-06,matern32,2,4,0.9228680116,1.8418093053,1.5253229341,2.3534570304,1.5068213004,0.1570455923
2026-01-06,rbf,1,4,0.9819075589,1.8994777107,1.6082601850,2.6077645678,1.4904985100,0.1412386783
2026-01-07,matern32,2,4,1.1110098201,2.0309713514,1.7837843829,3.2179968066,1.5095371293,0.1202842220
2026-01-07,rbf,1,4,1.1751220592,2.0998811335,1.8636925758,3.5026394592,1.4918661688,0.1069552939
2026-01-08,matern32,2,4,0.6530492991,1.5886534196,1.0883813722,1.1856725067,1.5013463489,0.2340842846
2026-01-08,rbf,1,4,0.7165176305,1.6449146251,1.2011531975,1.4467135606,1.4871441992,0.2095651741
2026-01-09,matern32,2,4,0.9465533638,1.8627813680,1.5555457258,2.4630703976,1.4881050239,0.1499814759
2026-01-09,rbf,1,4,1.0517123444,1.9704301558,1.7002034187,2.9228670151,1.4768447617,0.1260585742
2026-01-10,matern32,2,4,1.2809940346,2.2213310722,1.9901661267,3.9719799559,1.4664770016,0.0874673979
2026-01-10,rbf,1,4,1.4654736313,2.4426868492,2.2044255849,4.8641856253,1.4587754174,0.0654918531
2026-01-11,matern32,2,4,0.4681567386,1.4157331436,0.6599480077,0.4656002825,1.4813839888,0.3296494229
2026-01-11,rbf,1,4,0.5305227826,1.4675652669,0.8338508443,0.7100784597,1.4707537536,0.2860522392
2026-01-12,matern32,2,4,0.6317216340,1.5668591555,1.0010770624,1.1420100611,1.5027001940,0.7393972738
2026-01-12,rbf,1,4,0.5798144266,1.5153550081,0.8675860451,0.9375848327,1.4873631414,0.7099506419
2026-01-13,matern32,2,4,1.4108442161,2.3699614512,2.1438479677,4.6487872453,1.4775955612,0.0753383048
2026-01-13,rbf,1,4,1.7070282922,2.7435136575,2.4766149345,6.1776378780,1.4688483093,0.0477188368
2026-01-14,matern32,2,4,0.3979209452,1.3623862986,0.3864706138,0.1810861641,1.4951609805,0.5429137309
2026-01-14,rbf,1,4,0.3789242958,1.3387458499,0.2788338398,0.1250873573,1.4816706418,0.4991947797
2026-01-15,matern32,2,4,0.6206631877,1.5542861292,0.9383245255,1.1393965800,1.4828505081,0.2771011547
2026-01-15,rbf,1,4,0.7617836777,1.6853549961,1.2309117278,1.7132495714,1.4729071568,0.2120491400
2026-01-16,matern32,2,4,0.3862311531,1.3463099875,0.3049761720,0.1539634636,1.4865486465,0.4220656774
2026-01-16,rbf,1,4,0.4521788486,1.3990549733,0.6216207684,0.4096735141,1.4758355646,0.3382190451
2026-01-17,matern32,2,4,0.4032665914,1.3668177006,0.4017769521,0.2006602312,1.4927128853,0.3935960137
2026-01-17,rbf,1,4,0.5300730052,1.4791500743,0.7747147337,0.6948677960,1.4802208528,0.3028076206
2026-01-18,matern32,2,4,0.4714706822,1.4225369846,0.6509740130,0.4753556117,1.4927164390,0.3343715110
2026-01-18,rbf,1,4,0.5653765425,1.5017365246,0.9068012247,0.8467070440,1.4799802696,0.2714514428
2026-01-19,matern32,2,4,0.6276927121,1.5648453775,0.9959319645,1.1048436385,1.4958147721,0.2586992586
2026-01-19,rbf,1,4,0.7599455581,1.6869776062,1.2479496427,1.6526102616,1.4820785267,0.2049204452
2026-01-20,matern32,2,4,0.4273389956,1.3957428792,0.4817820920,0.2786932443,1.5102251452,0.3747015903
2026-01-20,rbf,1,4,0.4851188153,1.4417466741,0.6515839443,0.5132960396,1.4913795266,0.3327361017
2026-01-21,matern32,2,4,0.4779348654,1.4417765034,0.6779568491,0.4728352854,1.5226841673,0.3280873982
2026-01-21,rbf,1,4,0.5207451970,1.4703482244,0.7941812069,0.6529095041,1.4972952285,0.2979022219
2026-01-22,matern32,2,4,1.0271937677,1.9585943419,1.6647901094,2.8195520374,1.5272904020,0.1404878823
2026-01-22,rbf,1,4,1.1064343685,2.0484309833,1.7606366984,3.1724216668,1.4986636381,0.1242826010
2026-01-23,matern32,2,4,0.6802686327,1.6275227292,1.0333097534,1.2971297023,1.5247935548,0.2563151371
2026-01-23,rbf,1,4,0.7519201205,1.6933149427,1.1486046011,1.6017971069,1.4979417746,0.2320935210
2026-01-24,matern32,2,4,0.4366850929,1.4051964565,0.5560064139,0.3130201379,1.5190476930,0.3568966005
2026-01-24,rbf,1,4,0.4880582004,1.4415518013,0.7133657959,0.5242288375,1.4956950051,0.3164027072
2026-01-25,matern32,2,4,0.4177275666,1.3877785258,0.4624047379,0.2455902794,1.5183909221,0.3822159687
2026-01-25,rbf,1,4,0.4560353071,1.4107929708,0.6285839627,0.4091400554,1.4952202113,0.3380574745
2026-01-26,matern32,2,4,1.0656729238,1.9952913097,1.6319722383,3.1754316595,1.5160314031,0.7625827211
2026-01-26,rbf,1,4,1.0383184893,1.9638267744,1.6441057305,2.9927187292,1.4944148748,0.7245529128
2026-01-27,matern32,2,4,1.2809833227,2.2077771726,2.0040563992,4.0375721467,1.5185167539,0.3057914614
2026-01-27,rbf,1,4,1.5980685053,2.5881188761,2.3663655168,5.6127716217,1.4952205669,0.2665170901
2026-01-28,matern32,2,4,0.4430294538,1.4109499081,0.5614300279,0.3400933496,1.5213974219,0.6429896815
2026-01-28,rbf,1,4,0.3990663932,1.3626545164,0.3870317433,0.1892311506,1.4965461958,0.6001067047
2026-01-29,matern32,2,4,0.6798010213,1.6211019507,1.1345127423,1.2890766326,1.5296559451,0.7710199083
2026-01-29,rbf,1,4,0.6151528117,1.5533551382,1.0159018301,1.0328275982,1.4990322499,0.7511423094
2026-01-30,matern32,2,4,0.5080931016,1.4799314927,0.5371749264,0.5970773810,1.5229318584,0.4330866254
2026-01-30,rbf,1,4,0.5780995433,1.5475339774,0.6987862525,0.9126497406,1.4971551172,0.3949932496
2026-01-31,matern32,2,4,0.5061715768,1.4703853936,0.4820569980,0.6374248351,1.5279824752,0.4008529149
2026-01-31,rbf,1,4,0.5198500327,1.4705891175,0.5962667437,0.7174411368,1.4986031997,0.3618432764
2026-02-01,matern32,2,4,0.5342635520,1.4956778857,0.6135817011,0.7590764378,1.5278634458,0.3599554285
2026-02-01,rbf,1,4,0.5669360845,1.5134889429,0.7684430515,0.9082863297,1.4985777944,0.3189635960
2026-02-02,matern32,2,4,0.5475504057,1.5005370736,0.8375955520,0.7691660510,1.5238275270,0.2949428945
2026-02-02,rbf,1,4,0.6297678035,1.5649769220,1.0367166767,1.1044318792,1.4973100705,0.2459705133
2026-02-03,matern32,2,4,0.8396766357,1.7674094040,1.4057156099,1.9761487013,1.5325236784,0.8206147810
2026-02-03,rbf,1,4,0.7647479122,1.6904325863,1.2850202998,1.6545529387,1.4994759181,0.8041945956
2026-02-04,matern32,2,4,0.4467020514,1.4167545787,0.5675546228,0.3477975866,1.5251328112,0.4562012479
2026-02-04,rbf,1,4,0.4497214494,1.4060913626,0.6105120987,0.3840102974,1.4976631598,0.4040969308
2026-02-05,matern32,2,4,0.5030664794,1.4648239030,0.7121481269,0.5768777146,1.5265965638,0.3227595315
2026-02-05,rbf,1,4,0.6646282873,1.6033105401,1.0489126117,1.2434261009,1.4981965065,0.2471309416
2026-02-06,matern32,2,4,0.4496076560,1.4223573628,0.5487350289,0.3538739306,1.5286535516,0.4249373538
2026-02-06,rbf,1,4,0.5772626304,1.5305129383,0.8640850333,0.8761356742,1.4986061337,0.3445614900
2026-02-07,matern32,2,4,1.1774112329,2.1111455046,1.8608708123,3.5369434154,1.5267023210,0.1153367548
2026-02-07,rbf,1,4,1.3831074309,2.3591826308,2.0954387151,4.5427332666,1.4982311016,0.0891987668
2026-02-08,matern32,2,4,1.5015753223,2.4554082790,2.2612270869,5.2383479411,1.5309708414,0.0746885496
2026-02-08,rbf,1,4,1.6535792475,2.6577161095,2.4229042571,6.0001958482,1.4991160193,0.0578271657
2026-02-09,matern32,2,4,0.6011011868,1.5566149420,0.9601948478,0.9581395465,1.5374884883,0.2669911320
2026-02-09,rbf,1,4,0.6494441470,1.5923077146,1.0521759426,1.1648391783,1.4998799101,0.2433171963
2026-02-10,matern32,2,4,1.7664343739,2.7704744020,2.5485689700,6.8099592741,1.5302976438,0.0591247055
2026-02-10,rbf,1,4,1.9449945524,3.0198750454,2.7398421067,7.7539200377,1.4989869895,0.0408757998
2026-02-11,matern32,2,4,1.1813069381,2.0995723615,1.8815683738,3.5724876682,1.5324049439,0.1109953220
2026-02-11,rbf,1,4,1.4489091062,2.4022266600,2.1992451565,4.8463981388,1.4993759361,0.0714976832
2026-02-12,matern32,2,4,0.4777302340,1.4447899496,0.6791683355,0.4693239102,1.5335207769,0.3295507411
2026-02-12,rbf,1,4,0.5323694973,1.4799915118,0.8342424801,0.7009807635,1.4995419423,0.2889476168
2026-02-13,matern32,2,4,0.7184543105,1.6624112108,1.1703978055,1.4530910124,1.5312934982,0.7745475234
2026-02-13,rbf,1,4,0.5947146019,1.5383669298,0.9560518270,0.9442571495,1.4992333947,0.7377627259
2026-02-14,matern32,2,4,0.4206462764,1.3971581488,0.4421417652,0.2445839569,1.5330938655,0.3879744235
2026-02-14,rbf,1,4,0.5133959457,1.4647353899,0.7291033943,0.6294421094,1.4994992898,0.3157747585
2026-02-15,matern32,2,4,0.6577432432,1.6024036777,1.0439837508,1.2439700055,1.5333027245,0.7440307173
2026-02-15,rbf,1,4,0.5622285239,1.5073240720,0.7700356353,0.8833536142,1.4995210755,0.6815228100
2026-02-16,matern32,2,4,0.6405927144,1.5851324772,1.0196801582,1.1512036879,1.5346198680,0.7409044292
2026-02-16,rbf,1,4,0.5355057043,1.4802175814,0.7404257768,0.7376233850,1.4996432177,0.6801502858
2026-02-17,matern32,2,4,0.8637002312,1.7879124114,1.4411325739,2.0953801612,1.5334063992,0.1745898859
2026-02-17,rbf,1,4,1.0134289245,1.9337395108,1.6546933507,2.7399521417,1.4995502821,0.1348633208
2026-02-18,matern32,2,4,0.3609387552,1.3483886118,0.0620307969,0.0095703041,1.5340881999,0.5084631694
2026-02-18,rbf,1,4,0.3683100859,1.3389518854,0.2391133906,0.0654736089,1.4996234473,0.4566566005
2026-02-19,matern32,2,4,0.8060328549,1.7595707796,1.2784504462,1.8581149129,1.5343707904,0.2129456433
2026-02-19,rbf,1,4,0.9565893331,1.9251033874,1.4838226609,2.5520140865,1.4996604671,0.1793243478
2026-02-20,matern32,2,4,0.8981694582,1.8367091974,1.4498643416,2.2696665702,1.5353502210,0.1808897855
2026-02-20,rbf,1,4,1.0653508011,2.0141740691,1.6889127155,3.0216300681,1.4997374250,0.1394188683
2026-02-21,matern32,2,4,0.5282927937,1.4876090772,0.7854327666,0.6802255915,1.5351892267,0.3079188676
2026-02-21,rbf,1,4,0.6058674745,1.5437812112,0.9884693553,1.0056704710,1.4997360453,0.2567476016
2026-02-22,matern32,2,4,0.6772235766,1.6205368042,1.0795202561,1.3111837940,1.5364185318,0.2485717933
2026-02-22,rbf,1,4,0.8129160151,1.7425890479,1.3185828135,1.8987251868,1.4998235752,0.1980018935
2026-02-23,matern32,2,4,0.6436584103,1.5879916047,1.0504487590,1.1573916238,1.5359298776,0.2501197129
2026-02-23,rbf,1,4,0.7405260218,1.6667778707,1.2416031480,1.5605419729,1.4997927686,0.2050028783
2026-02-24,matern32,2,4,0.4240230297,1.4016409704,0.4980188389,0.2524995306,1.5368363574,0.3730533782
2026-02-24,rbf,1,4,0.4937674614,1.4475374965,0.7205015178,0.5459678634,1.4998461325,0.3154655618
2026-02-25,matern32,2,4,0.4186934187,1.3969020438,0.3776208995,0.2405106517,1.5369541032,0.4623338864
2026-02-25,rbf,1,4,0.4227832435,1.3845691749,0.3710774396,0.2835461890,1.4998524716,0.4059439899
2026-02-26,matern32,2,4,0.4548736995,1.4277146983,0.5145663616,0.3803036679,1.5372121806,0.3723439116
2026-02-26,rbf,1,4,0.5018807016,1.4544951491,0.6710529929,0.5885860766,1.4998600154,0.3311313668
2026-02-27,matern32,2,4,2.7185709409,4.1253904247,3.5638340449,13.3165828172,1.5378400675,0.0188516758
2026-02-27,rbf,1,4,2.9406746184,4.5942674574,3.7742084760,14.8588431016,1.4998939277,0.0117168574
2026-02-28,matern32,2,4,0.3943479427,1.3772619472,0.3279309593,0.1374088760,1.5379040700,0.4169978329
2026-02-28,rbf,1,4,0.4150027453,1.3779837668,0.4734298061,0.2464424699,1.4998886087,0.3769495846
2026-03-01,matern32,2,4,2.0478311380,3.1544015236,2.8635435780,8.6481152541,1.5377291635,0.0404954553
2026-03-01,rbf,1,4,2.2100343473,3.4045978125,3.0235278147,9.4900044748,1.4998876973,0.0277301181
2026-03-02,matern32,2,4,1.4979856589,2.4507510861,2.2393715738,5.3313051934,1.5382147702,0.0858225849
2026-03-02,rbf,1,4,1.6606886694,2.6539580306,2.4262309050,6.1151077196,1.4999060979,0.0609998460
2026-03-03,matern32,2,4,0.5100942685,1.4766176677,0.7122015302,0.5965177498,1.5385524231,0.6756824413
2026-03-03,rbf,1,4,0.4624724830,1.4191890617,0.5745700533,0.4379584791,1.4999091999,0.6455400009
2026-03-04,matern32,2,4,1.3640592293,2.3607275587,2.0176774852,4.9583039082,1.5403490617,0.1304510344
2026-03-04,rbf,1,4,1.4434355933,2.4486569617,2.1273984706,5.2986655036,1.4999369127,0.1072274174
2026-03-05,matern32,2,4,0.9464628561,1.8733853239,1.5438520386,2.4865821128,1.5385706981,0.1628112176
2026-03-05,rbf,1,4,1.0702296411,2.0035193870,1.7024322329,3.0335940002,1.4999155530,0.1349170888
2026-03-06,matern32,2,4,0.4831544417,1.4512696713,0.6537879051,0.4930437096,1.5387683550,0.3718221639
2026-03-06,rbf,1,4,0.5107703031,1.4604617068,0.6776063163,0.6312811285,1.4999186913,0.3333593282
2026-03-07,matern32,2,4,0.9866086426,1.9144952263,1.6152911736,2.6383003580,1.5399135917,0.8513382242
2026-03-07,rbf,1,4,0.9064988827,1.8318908958,1.4974556248,2.2602734323,1.4999333826,0.8400676393
2026-03-08,matern32,2,4,1.1950424457,2.1159439233,1.8901555469,3.6882764857,1.5400612362,0.8850667461
2026-03-08,rbf,1,4,1.1176459588,2.0403053542,1.7722996881,3.3145502877,1.4999359998,0.8730794203
2026-03-09,matern32,2,4,0.4111364343,1.3933366227,0.4059723945,0.1960633012,1.5394849441,0.5164732543
2026-03-09,rbf,1,4,0.4190176659,1.3854934444,0.4048666144,0.2528922583,1.4999299810,0.4855146691
2026-03-10,matern32,2,4,0.7096948286,1.6491480668,1.1654312163,1.4463616785,1.5403577498,0.2293511284
2026-03-10,rbf,1,4,0.7663875376,1.6907076160,1.2778224690,1.6835050767,1.4999379508,0.1999444753
2026-03-11,matern32,2,4,0.4848208430,1.4536329651,0.6048698668,0.5045606547,1.5404106249,0.4152666575
