event_date,date_group_id,decision_rule,_join_token,market_slug,group_item_title,contract_event_type_v2,event_set_v2,selected_yes_token_id,selected_run_init_utc,decision_cutoff_utc,training_end_date,target_Y_event,n_contracts_common,expected_n_contracts,n_yes,book_ready,book_issue,complete_book_feature_available,eligible_weather_only,eligible_market_only,eligible_combined,eligible_complete_book_combined,decision_horizon_hours,decision_is_24h_prior,decision_is_12h_prior,decision_is_6h_prior,decision_is_event_day_open,event_type_is_lower_tail_endpoint,event_type_is_interior_bin,event_type_is_upper_tail,event_lower_C_finite,event_upper_C_finite,event_has_lower_bound,event_has_upper_bound,event_width_C,event_midpoint_C,calendar_day_index,calendar_month,calendar_day_of_month,calendar_day_of_year,calendar_doy_sin,calendar_doy_cos,forecast_hko_daily_max_C,corrected_forecast_hko_daily_max_C,bias_correction_C,sigma_used_C,n_train_dates,p_ecmwf_raw,p_ecmwf_bias_fixed_sigma,p_ecmwf_bias_scale,logit_p_ecmwf_raw,logit_p_ecmwf_bias_fixed_sigma,logit_p_ecmwf_bias_scale,raw_forecast_minus_lower_C,upper_minus_raw_forecast_C,corrected_forecast_minus_lower_C,upper_minus_corrected_forecast_C,standardised_corrected_minus_lower,standardised_upper_minus_corrected,p_market,logit_p_market,price_staleness_hours,market_book_total_probability,market_book_probability_normalised,market_book_rank_desc,market_book_top_probability,market_book_gap_to_top,market_book_contract_count,market_book_normalised_entropy,ecmwf_raw_book_total_probability,ecmwf_raw_book_probability_normalised,ecmwf_raw_book_rank_desc,ecmwf_raw_book_top_probability,ecmwf_raw_book_gap_to_top,ecmwf_raw_book_contract_count,ecmwf_raw_book_normalised_entropy,ecmwf_bias_fixed_sigma_book_total_probability,ecmwf_bias_fixed_sigma_book_probability_normalised,ecmwf_bias_fixed_sigma_book_rank_desc,ecmwf_bias_fixed_sigma_book_top_probability,ecmwf_bias_fixed_sigma_book_gap_to_top,ecmwf_bias_fixed_sigma_book_contract_count,ecmwf_bias_fixed_sigma_book_normalised_entropy,ecmwf_bias_scale_book_total_probability,ecmwf_bias_scale_book_probability_normalised,ecmwf_bias_scale_book_rank_desc,ecmwf_bias_scale_book_top_probability,ecmwf_bias_scale_book_gap_to_top,ecmwf_bias_scale_book_contract_count,ecmwf_bias_scale_book_normalised_entropy,market_minus_ecmwf_raw,abs_market_minus_ecmwf_raw,logit_market_minus_ecmwf_raw,market_minus_ecmwf_bias_fixed_sigma,abs_market_minus_ecmwf_bias_fixed_sigma,logit_market_minus_ecmwf_bias_fixed_sigma,market_minus_ecmwf_bias_scale,abs_market_minus_ecmwf_bias_scale,logit_market_minus_ecmwf_bias_scale
2026-04-24,14,event_day_open,104930392699466582893444035306848052226678835744629832540041689501734042318942,highest-temperature-in-hong-kong-on-april-24-2026-19c,19°C,interior_bin,"[19, 20)",104930392699466582893444035306848052226678835744629832540041689501734042318942,2026-04-23 06:00:00+00:00,2026-04-23 16:00:00+00:00,2026-04-22,0,11,11,1,True,,1,True,True,True,True,0.0,0,0,0,1,0,1,0,19.0,20.0,1,1,1.0,19.5,14,4,24,114,0.926323968251495,-0.376727893635185,21.4,22.928571428571427,1.528571428571428,0.8017200895829018,28,0.1205246531526716,0.0210377144883668,0.0001291889569922,-1.9874712104283563,-3.840176363316577,-8.954105245162719,2.3999999999999986,-1.3999999999999986,3.928571428571427,-2.928571428571427,4.90017835353893,-3.6528602271835657,0.003,-5.806138481293728,0.9958333333333332,0.948,0.003164556962025317,9.0,0.615,0.612,11,0.46855606189087134,0.9999999999999997,0.12052465315267163,4.0,0.2605588311462989,0.14003417799362733,11,0.7543236295134674,0.9999999999999996,0.02103771448836681,7.0,0.2510475797442736,0.2300098652559068,11,0.7676598438739854,0.9999999999999998,0.00012918895699220003,7.0,0.4121101339547777,0.4119809449977855,11,0.525000284144424,-0.11752465315267159,0.11752465315267159,-3.818667270865372,-0.0180377144883668,0.0180377144883668,-1.9659621179771514,0.0028708110430078,0.0028708110430078,3.1479667638689905
2026-04-24,14,event_day_open,1575736423919262478160119549293718310072384426354760696478328198936356156925,highest-temperature-in-hong-kong-on-april-24-2026-26c,26°C,interior_bin,"[26, 27)",1575736423919262478160119549293718310072384426354760696478328198936356156925,2026-04-23 06:00:00+00:00,2026-04-23 16:00:00+00:00,2026-04-22,0,11,11,1,True,,1,True,True,True,True,0.0,0,0,0,1,0,1,0,26.0,27.0,1,1,1.0,26.5,14,4,24,114,0.926323968251495,-0.376727893635185,21.4,22.928571428571427,1.528571428571428,0.8017200895829018,28,0.0009878193565887,0.0169777280056838,6.360881925127071e-05,-6.919022406822374,-4.058729409267127,-9.662694818916455,-4.600000000000001,5.600000000000001,-3.071428571428573,4.071428571428573,-3.8310485309486215,5.078366657303986,0.012,-4.410776047959867,0.9958333333333332,0.948,0.012658227848101267,5.0,0.615,0.603,11,0.46855606189087134,0.9999999999999997,0.0009878193565887004,9.0,0.2605588311462989,0.2595710117897102,11,0.7543236295134674,0.9999999999999996,0.01697772800568381,8.0,0.2510475797442736,0.2340698517385898,11,0.7676598438739854,0.9999999999999998,6.360881925127072e-05,8.0,0.4121101339547777,0.4120465251355264,11,0.525000284144424,0.0110121806434113,0.0110121806434113,2.5082463588625066,-0.004977728005683801,0.004977728005683801,-0.3520466386927401,0.01193639118074873,0.01193639118074873,5.251918770956587
2026-04-24,14,event_day_open,34064597655347128012726865951425125057082557468283857358386416158402035611104,highest-temperature-in-hong-kong-on-april-24-2026-23c,23°C,interior_bin,"[23, 24)",34064597655347128012726865951425125057082557468283857358386416158402035611104,2026-04-23 06:00:00+00:00,2026-04-23 16:00:00+00:00,2026-04-22,1,11,11,1,True,,1,True,True,True,True,0.0,0,0,0,1,0,1,0,23.0,24.0,1,1,1.0,23.5,14,4,24,114,0.926323968251495,-0.376727893635185,21.4,22.928571428571427,1.528571428571428,0.8017200895829018,28,0.1015429725067298,0.2434846636952308,0.3737962648639298,-2.180196794803893,-1.1336688479644443,-0.5159648710066768,-1.6000000000000014,2.6000000000000014,-0.07142857142857295,1.071428571428573,-0.08909415188252794,1.3364122782378924,0.615,0.4683789335187336,0.9947222222222222,0.948,0.6487341772151899,1.0,0.615,0.0,11,0.46855606189087134,0.9999999999999997,0.10154297250672983,5.0,0.2605588311462989,0.1590158586395691,11,0.7543236295134674,0.9999999999999996,0.24348466369523092,2.0,0.2510475797442736,0.0075629160490428005,11,0.7676598438739854,0.9999999999999998,0.37379626486392986,2.0,0.4121101339547777,0.038313869090847885,11,0.525000284144424,0.5134570274932702,0.5134570274932702,2.6485757283226263,0.3715153363047692,0.3715153363047692,1.602047781483178,0.24120373513607019,0.24120373513607019,0.9843438045254104
2026-04-24,14,event_day_open,36303000994244139178150230755839251893372870401144836226813225581016564106887,highest-temperature-in-hong-kong-on-april-24-2026-27c,27°C,interior_bin,"[27, 28)",36303000994244139178150230755839251893372870401144836226813225581016564106887,2026-04-23 06:00:00+00:00,2026-04-23 16:00:00+00:00,2026-04-22,0,11,11,1,True,,1,True,True,True,True,0.0,0,0,0,1,0,1,0,27.0,28.0,1,1,1.0,27.5,14,4,24,114,0.926323968251495,-0.376727893635185,21.4,22.928571428571427,1.528571428571428,0.8017200895829018,28,8.906858089663405e-05,0.0029597674373254,1.902206802073536e-07,-9.32601484055018,-5.819680425993042,-13.815509557963773,-5.600000000000001,6.600000000000001,-4.071428571428573,5.071428571428573,-5.078366657303986,6.325684783659351,0.0075,-4.885323992019081,0.9947222222222222,0.948,0.007911392405063292,6.0,0.615,0.6075,11,0.46855606189087134,0.9999999999999997,8.906858089663408e-05,10.0,0.2605588311462989,0.2604697625654023,11,0.7543236295134674,0.9999999999999996,0.0029597674373254015,10.0,0.2510475797442736,0.2480878123069482,11,0.7676598438739854,0.9999999999999998,1.9022068020735366e-07,10.0,0.4121101339547777,0.4121099437340975,11,0.525000284144424,0.007410931419103366,0.007410931419103366,4.440690848531099,0.0045402325626746,0.0045402325626746,0.934356433973961,0.007499809779319792,0.007499809779319792,8.930185565944694
2026-04-24,14,event_day_open,53295422098411831987703947563791298398675988171898862577234613727244343757324,highest-temperature-in-hong-kong-on-april-24-2026-21c,21°C,interior_bin,"[21, 22)",53295422098411831987703947563791298398675988171898862577234613727244343757324,2026-04-23 06:00:00+00:00,2026-04-23 16:00:00+00:00,2026-04-22,0,11,11,1,True,,1,True,True,True,True,0.0,0,0,0,1,0,1,0,21.0,22.0,1,1,1.0,21.5,14,4,24,114,0.926323968251495,-0.376727893635185,21.4,22.928571428571427,1.528571428571428,0.8017200895829018,28,0.2605588311462989,0.1686710976901881,0.115312077952098,-1.0430660486547685,-1.5950748563726678,-2.037592778172701,0.3999999999999986,0.6000000000000014,1.928571428571427,-0.928571428571427,2.405542100828201,-1.1582239744728366,0.005,-5.293304824724492,0.9961111111111112,0.948,0.005274261603375528,7.0,0.615,0.61,11,0.46855606189087134,0.9999999999999997,0.260558831146299,1.0,0.2605588311462989,0.0,11,0.7543236295134674,0.9999999999999996,0.16867109769018818,3.0,0.2510475797442736,0.08237648205408551,11,0.7676598438739854,0.9999999999999998,0.11531207795209802,3.0,0.4121101339547777,0.2967980560026797,11,0.525000284144424,-0.2555588311462989,0.2555588311462989,-4.250238776069724,-0.1636710976901881,0.1636710976901881,-3.6982299683518245,-0.11031207795209799,0.11031207795209799,-3.2557120465517912
2026-04-24,14,event_day_open,57810289663951517517309595494791426742580630173160287590622822574059971593523,highest-temperature-in-hong-kong-on-april-24-2026-25c,25°C,interior_bin,"[25, 26)",57810289663951517517309595494791426742580630173160287590622822574059971593523,2026-04-23 06:00:00+00:00,2026-04-23 16:00:00+00:00,2026-04-22,0,11,11,1,True,,1,True,True,True,True,0.0,0,0,0,1,0,1,0,25.0,26.0,1,1,1.0,25.5,14,4,24,114,0.926323968251495,-0.376727893635185,21.4,22.928571428571427,1.528571428571428,0.8017200895829018,28,0.0071152354432029,0.0633481305836868,0.0048231088471537,-4.938376287435434,-2.693666278761046,-5.329501792228188,-3.6000000000000014,4.600000000000001,-2.071428571428573,3.071428571428573,-2.5837304045932568,3.8310485309486215,0.044,-3.07856827913314,0.9988888888888888,0.948,0.046413502109704644,4.0,0.615,0.571,11,0.46855606189087134,0.9999999999999997,0.0071152354432029025,8.0,0.2605588311462989,0.253443595703096,11,0.7543236295134674,0.9999999999999996,0.06334813058368682,6.0,0.2510475797442736,0.1876994491605868,11,0.7676598438739854,0.9999999999999998,0.004823108847153701,6.0,0.4121101339547777,0.407287025107624,11,0.525000284144424,0.036884764556797095,0.036884764556797095,1.8598080083022945,-0.0193481305836868,0.0193481305836868,-0.38490200037209377,0.039176891152846297,0.039176891152846297,2.2509335130950485
2026-04-24,14,event_day_open,60132342727656218530123789431727579272565407310215867343475921265076976551806,highest-temperature-in-hong-kong-on-april-24-2026-20c,20°C,interior_bin,"[20, 21)",60132342727656218530123789431727579272565407310215867343475921265076976551806,2026-04-23 06:00:00+00:00,2026-04-23 16:00:00+00:00,2026-04-22,0,11,11,1,True,,1,True,True,True,True,0.0,0,0,0,1,0,1,0,20.0,21.0,1,1,1.0,20.5,14,4,24,114,0.926323968251495,-0.376727893635185,21.4,22.928571428571427,1.528571428571428,0.8017200895829018,28,0.2195389656117957,0.0738249004620773,0.0079445778702128,-1.2683550781672501,-2.5293672298105596,-4.827289307732029,1.3999999999999986,-0.3999999999999986,2.928571428571427,-1.928571428571427,3.6528602271835657,-2.405542100828201,0.0025,-5.988961416889864,0.9988888888888888,0.948,0.002637130801687764,10.0,0.615,0.6125,11,0.46855606189087134,0.9999999999999997,0.21953896561179578,2.0,0.2605588311462989,0.04101986553450321,11,0.7543236295134674,0.9999999999999996,0.07382490046207733,5.0,0.2510475797442736,0.17722267928219632,11,0.7676598438739854,0.9999999999999998,0.007944577870212802,5.0,0.4121101339547777,0.4041655560845649,11,0.525000284144424,-0.2170389656117957,0.2170389656117957,-4.720606338722614,-0.0713249004620773,0.0713249004620773,-3.459594187079304,-0.0054445778702128,0.0054445778702128,-1.161672109157835
2026-04-24,14,event_day_open,98958859155098013417494076785191012433921543908168154336650462547287151894675,highest-temperature-in-hong-kong-on-april-24-2026-24c,24°C,interior_bin,"[24, 25)",98958859155098013417494076785191012433921543908168154336650462547287151894675,2026-04-23 06:00:00+00:00,2026-04-23 16:00:00+00:00,2026-04-22,0,11,11,1,True,,1,True,True,True,True,0.0,0,0,0,1,0,1,0,24.0,25.0,1,1,1.0,24.5,14,4,24,114,0.926323968251495,-0.376727893635185,21.4,22.928571428571427,1.528571428571428,0.8017200895829018,28,0.033320683764183,0.1538784606993922,0.0858203696403787,-3.367688474759998,-1.7044999381826835,-2.3657706975533412,-2.6000000000000014,3.6000000000000014,-1.071428571428573,2.071428571428573,-1.3364122782378924,2.5837304045932568,0.175,-1.550597412411167,0.9958333333333332,0.948,0.18459915611814345,2.0,0.615,0.44,11,0.46855606189087134,0.9999999999999997,0.03332068376418301,7.0,0.2605588311462989,0.2272381473821159,11,0.7543236295134674,0.9999999999999996,0.15387846069939226,4.0,0.2510475797442736,0.0971691190448814,11,0.7676598438739854,0.9999999999999998,0.08582036964037872,4.0,0.4121101339547777,0.326289764314399,11,0.525000284144424,0.14167931623581698,0.14167931623581698,1.8170910623488312,0.021121539300607783,0.021121539300607783,0.15390252577151653,0.08917963035962129,0.08917963035962129,0.8151732851421742
2026-04-24,14,event_day_open,76331189309115436154057149982808389015959468400037147229772662280735146931370,highest-temperature-in-hong-kong-on-april-24-2026-18corbelow,18°C or below,lower_tail_endpoint,"(-infinity, 19)",76331189309115436154057149982808389015959468400037147229772662280735146931370,2026-04-23 06:00:00+00:00,2026-04-23 16:00:00+00:00,2026-04-22,0,11,11,1,True,,1,True,True,True,True,0.0,0,0,0,1,1,0,0,,19.0,0,1,,,14,4,24,114,0.926323968251495,-0.376727893635185,21.4,22.928571428571427,1.528571428571428,0.8017200895829018,28,0.0547992916995581,0.0044087818928869,4.787484693125066e-07,-2.84772002599826,-5.419738313210995,-13.815509557963773,,-2.3999999999999986,,-3.928571428571427,,-4.90017835353893,0.0005,-7.6004023345004,0.9961111111111112,0.948,0.0005274261603375528,11.0,0.615,0.6145,11,0.46855606189087134,0.9999999999999997,0.05479929169955812,6.0,0.2605588311462989,0.2057595394467408,11,0.7543236295134674,0.9999999999999996,0.004408781892886902,9.0,0.2510475797442736,0.2466387978513867,11,0.7676598438739854,0.9999999999999998,4.787484693125067e-07,9.0,0.4121101339547777,0.4121096552063084,11,0.525000284144424,-0.0542992916995581,0.0542992916995581,-4.7526823085021395,-0.0039087818928869,0.0039087818928869,-2.180664021289405,0.0004995212515306875,0.0004995212515306875,6.215107223463374
2026-04-24,14,event_day_open,51101994500069884350108725396063002300017670066909419832219392659439908413067,highest-temperature-in-hong-kong-on-april-24-2026-28corhigher,28°C or higher,upper_tail,"[28, infinity)",51101994500069884350108725396063002300017670066909419832219392659439908413067,2026-04-23 06:00:00+00:00,2026-04-23 16:00:00+00:00,2026-04-22,0,11,11,1,True,,1,True,True,True,True,0.0,0,0,0,1,0,0,1,28.0,,1,0,,,14,4,24,114,0.926323968251495,-0.376727893635185,21.4,22.928571428571427,1.528571428571428,0.8017200895829018,28,5.412543907734602e-06,0.0003611753008878,1.2605605448356982e-10,-12.126785939826485,-7.9257858789284175,-13.815509557963773,-6.600000000000001,,-5.071428571428573,,-6.325684783659351,,0.0035,-5.651486171157481,0.9972222222222222,0.948,0.0036919831223628696,8.0,0.615,0.6115,11,0.46855606189087134,0.9999999999999997,5.412543907734603e-06,11.0,0.2605588311462989,0.2605534186023912,11,0.7543236295134674,0.9999999999999996,0.0003611753008878002,11.0,0.2510475797442736,0.2506864044433858,11,0.7676598438739854,0.9999999999999998,1.2605605448356985e-10,11.0,0.4121101339547777,0.41211013382872164,11,0.525000284144424,0.0034945874560922655,0.0034945874560922655,6.475299768669004,0.0031388246991122,0.0031388246991122,2.274299707770936,0.0034999998739439456,0.0034999998739439456,8.164023386806292
2026-04-25,15,12h_prior,23405679006767751441355126114356380275856958625076862562347191702901963442008,highest-temperature-in-hong-kong-on-april-25-2026-28c,28°C,interior_bin,"[28, 29)",23405679006767751441355126114356380275856958625076862562347191702901963442008,2026-04-23 18:00:00+00:00,2026-04-24 04:00:00+00:00,2026-04-22,0,11,11,1,True,,1,True,True,True,True,12.0,0,1,0,0,0,1,0,28.0,29.0,1,1,1.0,28.5,15,4,25,115,0.9197204370389467,-0.39257396461417177,24.2,25.815384615384616,1.6153846153846154,1.0105947630716918,26,0.0049620348176447,0.0557659177544319,0.0145072445578096,-5.300964990290794,-2.829211214040929,-4.218493626084077,-3.8000000000000007,4.800000000000001,-2.184615384615384,3.184615384615384,-2.1617125522947194,3.1512288614437107,0.026,-3.623314765621053,0.9944444444444444,1.0045,0.025883524141363863,6.0,0.33,0.304,11,0.6624214152460757,0.9999999999999994,0.0049620348176447025,9.0,0.2561336880197626,0.25117165320211793,11,0.7679513315232457,0.9999999999999997,0.05576591775443192,6.0,0.2556149978705041,0.19984908011607222,11,0.7649669521563038,0.9999999999999997,0.014507244557809605,6.0,0.3625950398565398,0.3480877952987302,11,0.6124581447922284,0.0210379651823553,0.0210379651823553,1.677650224669741,-0.0297659177544319,0.0297659177544319,-0.794103551580124,0.0114927554421904,0.0114927554421904,0.5951788604630237
2026-04-25,15,12h_prior,42370132414047495099249566521098472851575360790467086832884465699096449043410,highest-temperature-in-hong-kong-on-april-25-2026-25c,25°C,interior_bin,"[25, 26)",42370132414047495099249566521098472851575360790467086832884465699096449043410,2026-04-23 18:00:00+00:00,2026-04-24 04:00:00+00:00,2026-04-22,0,11,11,1,True,,1,True,True,True,True,12.0,0,1,0,0,0,1,0,25.0,26.0,1,1,1.0,25.5,15,4,25,115,0.9197204370389467,-0.39257396461417177,24.2,25.815384615384616,1.6153846153846154,1.0105947630716918,26,0.1818317583821429,0.2556149978705041,0.3625950398565398,-1.5039861347463863,-1.0688859790724805,-0.5641185649443942,-0.8000000000000007,1.8000000000000007,0.815384615384616,0.18461538461538396,0.8068363751522553,0.18267993399673624,0.33,-0.7081850579244856,0.9944444444444444,1.0045,0.32852165256346444,1.0,0.33,0.0,11,0.6624214152460757,0.9999999999999994,0.18183175838214302,3.0,0.2561336880197626,0.0743019296376197,11,0.7679513315232457,0.9999999999999997,0.25561499787050423,1.0,0.2556149978705041,0.0,11,0.7649669521563038,0.9999999999999997,0.3625950398565399,1.0,0.3625950398565398,0.0,11,0.6124581447922284,0.1481682416178571,0.1481682416178571,0.7958010768219007,0.07438500212949589,0.07438500212949589,0.3607009211479949,-0.032595039856539776,0.032595039856539776,-0.14406649298009144
2026-04-25,15,12h_prior,5460493720123384648580836722998579621321055503562206912168168738981408333383,highest-temperature-in-hong-kong-on-april-25-2026-21c,21°C,interior_bin,"[21, 22)",5460493720123384648580836722998579621321055503562206912168168738981408333383,2026-04-23 18:00:00+00:00,2026-04-24 04:00:00+00:00,2026-04-22,0,11,11,1,True,,1,True,True,True,True,12.0,0,1,0,0,0,1,0,21.0,22.0,1,1,1.0,21.5,15,4,25,115,0.9197204370389467,-0.39257396461417177,24.2,25.815384615384616,1.6153846153846154,1.0105947630716918,26,0.0547846815912408,0.0048229103050476,7.893553284987753e-05,-2.848002129837053,-5.3295431573373,-9.446800139865587,3.1999999999999993,-2.1999999999999993,4.815384615384616,-3.815384615384616,4.764901611748221,-3.7753853025992297,0.0035,-5.651486171157481,0.995,1.0045,0.0034843205574912896,9.0,0.33,0.3265,11,0.6624214152460757,0.9999999999999994,0.05478468159124083,6.0,0.2561336880197626,0.2013490064285218,11,0.7679513315232457,0.9999999999999997,0.0048229103050476015,9.0,0.2556149978705041,0.2507920875654565,11,0.7649669521563038,0.9999999999999997,7.893553284987756e-05,9.0,0.3625950398565398,0.3625161043236899,11,0.6124581447922284,-0.0512846815912408,0.0512846815912408,-2.8034840413204285,-0.0013229103050475997,0.0013229103050475997,-0.32194301382018153,0.0034210644671501225,0.0034210644671501225,3.795313968708106
2026-04-25,15,12h_prior,66996280834721330745527514912417353868063981943105582602809584529594242390175,highest-temperature-in-hong-kong-on-april-25-2026-22c,22°C,interior_bin,"[22, 23)",66996280834721330745527514912417353868063981943105582602809584529594242390175,2026-04-23 18:00:00+00:00,2026-04-24 04:00:00+00:00,2026-04-22,0,11,11,1,True,,1,True,True,True,True,12.0,0,1,0,0,0,1,0,22.0,23.0,1,1,1.0,22.5,15,4,25,115,0.9197204370389467,-0.39257396461417177,24.2,25.815384615384616,1.6153846153846154,1.0105947630716918,26,0.1406220211694106,0.0247783253613672,0.0025893418474869,-1.8101332571854998,-3.6726955100936998,-5.953758848511012,2.1999999999999993,-1.1999999999999993,3.815384615384616,-2.815384615384616,3.7753853025992297,-2.7858689934502383,0.006,-5.109977737428519,0.9958333333333332,1.0045,0.005973120955699353,8.0,0.33,0.324,11,0.6624214152460757,0.9999999999999994,0.1406220211694107,4.0,0.2561336880197626,0.115511666850352,11,0.7679513315232457,0.9999999999999997,0.024778325361367207,7.0,0.2556149978705041,0.23083667250913692,11,0.7649669521563038,0.9999999999999997,0.0025893418474869007,7.0,0.3625950398565398,0.3600056980090529,11,0.6124581447922284,-0.1346220211694106,0.1346220211694106,-3.299844480243019,-0.0187783253613672,0.0187783253613672,-1.4372822273348191,0.0034106581525131002,0.0034106581525131002,0.8437811110824933
2026-04-25,15,12h_prior,70811618570778699094194059224027727574844725119153390664717592161148500376067,highest-temperature-in-hong-kong-on-april-25-2026-24c,24°C,interior_bin,"[24, 25)",70811618570778699094194059224027727574844725119153390664717592161148500376067,2026-04-23 18:00:00+00:00,2026-04-24 04:00:00+00:00,2026-04-22,0,11,11,1,True,,1,True,True,True,True,12.0,0,1,0,0,0,1,0,24.0,25.0,1,1,1.0,24.5,15,4,25,115,0.9197204370389467,-0.39257396461417177,24.2,25.815384615384616,1.6153846153846154,1.0105947630716918,26,0.2561336880197626,0.1802716504431829,0.1736611576313095,-1.066161803490666,-1.5145081219766088,-1.5598988794993194,0.1999999999999993,0.8000000000000007,1.815384615384616,-0.815384615384616,1.7963526843012467,-0.8068363751522553,0.245,-1.1254595387042978,0.9958333333333332,1.0045,0.24390243902439024,3.0,0.33,0.08500000000000002,11,0.6624214152460757,0.9999999999999994,0.2561336880197628,1.0,0.2561336880197626,0.0,11,0.7679513315232457,0.9999999999999997,0.18027165044318297,3.0,0.2556149978705041,0.07534334742732121,11,0.7649669521563038,0.9999999999999997,0.17366115763130954,3.0,0.3625950398565398,0.1889338822252303,11,0.6124581447922284,-0.011133688019762611,0.011133688019762611,-0.05929773521363191,0.06472834955681708,0.06472834955681708,0.38904858327231095,0.07133884236869051,0.07133884236869051,0.43443934079502156
2026-04-25,15,12h_prior,80360590698382216564609552906968276878596310816277001256725784191621073483637,highest-temperature-in-hong-kong-on-april-25-2026-20c,20°C,interior_bin,"[20, 21)",80360590698382216564609552906968276878596310816277001256725784191621073483637,2026-04-23 18:00:00+00:00,2026-04-24 04:00:00+00:00,2026-04-22,0,11,11,1,True,,1,True,True,True,True,12.0,0,1,0,0,0,1,0,20.0,21.0,1,1,1.0,20.5,15,4,25,115,0.9197204370389467,-0.39257396461417177,24.2,25.815384615384616,1.6153846153846154,1.0105947630716918,26,0.0138935654923173,0.0006101901895754,9.40382075709234e-07,-4.262338475788066,-7.401129486771575,-13.815509557963773,4.199999999999999,-3.1999999999999993,5.815384615384616,-4.815384615384616,5.754417920897213,-4.764901611748221,0.0015,-6.500789044747705,0.9958333333333332,1.0045,0.0014932802389248383,10.0,0.33,0.3285,11,0.6624214152460757,0.9999999999999994,0.013893565492317307,8.0,0.2561336880197626,0.2422401225274453,11,0.7679513315232457,0.9999999999999997,0.0006101901895754002,10.0,0.2556149978705041,0.2550048076809287,11,0.7649669521563038,0.9999999999999997,9.403820757092344e-07,10.0,0.3625950398565398,0.3625940994744641,11,0.6124581447922284,-0.0123935654923173,0.0123935654923173,-2.2384505689596397,0.0008898098104246,0.0008898098104246,0.9003404420238699,0.0014990596179242908,0.0014990596179242908,7.314720513216068
2026-04-25,15,12h_prior,81395623702030004256319395479016013685449380817063316427259851710104407454032,highest-temperature-in-hong-kong-on-april-25-2026-23c,23°C,interior_bin,"[23, 24)",81395623702030004256319395479016013685449380817063316427259851710104407454032,2026-04-23 18:00:00+00:00,2026-04-24 04:00:00+00:00,2026-04-22,0,11,11,1,True,,1,True,True,True,True,12.0,0,1,0,0,0,1,0,23.0,24.0,1,1,1.0,23.5,15,4,25,115,0.9197204370389467,-0.39257396461417177,24.2,25.815384615384616,1.6153846153846154,1.0105947630716918,26,0.2351094847929893,0.0828259404153373,0.0335499998259154,-1.179681407821851,-2.4045559660375315,-3.3605927062040086,1.1999999999999993,-0.1999999999999993,2.815384615384616,-1.815384615384616,2.7858689934502383,-1.7963526843012467,0.0275,-3.5656840708200757,0.9944444444444444,1.0045,0.0273768043802887,5.0,0.33,0.3025,11,0.6624214152460757,0.9999999999999994,0.23510948479298943,2.0,0.2561336880197626,0.021024203226773314,11,0.7679513315232457,0.9999999999999997,0.08282594041533733,5.0,0.2556149978705041,0.17278905745516682,11,0.7649669521563038,0.9999999999999997,0.033549999825915416,5.0,0.3625950398565398,0.3290450400306244,11,0.6124581447922284,-0.2076094847929893,0.2076094847929893,-2.3860026629982247,-0.05532594041533731,0.05532594041533731,-1.1611281047825441,-0.006049999825915402,0.006049999825915402,-0.20509136461606703
2026-04-25,15,12h_prior,83618021677624823139062758607543203652775482705542519684596704558679580090174,highest-temperature-in-hong-kong-on-april-25-2026-26c,26°C,interior_bin,"[26, 27)",83618021677624823139062758607543203652775482705542519684596704558679580090174,2026-04-23 18:00:00+00:00,2026-04-24 04:00:00+00:00,2026-04-22,1,11,11,1,True,,1,True,True,True,True,12.0,0,1,0,0,0,1,0,26.0,27.0,1,1,1.0,26.5,15,4,25,115,0.9197204370389467,-0.39257396461417177,24.2,25.815384615384616,1.6153846153846154,1.0105947630716918,26,0.0840955945149676,0.2361843280119548,0.3069654423793276,-2.387957816685755,-1.1737139419633915,-0.8143446889315261,-1.8000000000000007,2.8000000000000007,-0.18461538461538396,1.184615384615384,-0.18267993399673624,1.1721962431457278,0.265,-1.0201406732266145,0.9944444444444444,1.0045,0.2638128422100548,2.0,0.33,0.065,11,0.6624214152460757,0.9999999999999994,0.08409559451496765,5.0,0.2561336880197626,0.172038093504795,11,0.7679513315232457,0.9999999999999997,0.23618432801195488,2.0,0.2556149978705041,0.019430669858549326,11,0.7649669521563038,0.9999999999999997,0.3069654423793277,2.0,0.3625950398565398,0.05562959747721219,11,0.6124581447922284,0.1809044054850324,0.1809044054850324,1.3678171434591406,0.028815671988045216,0.028815671988045216,0.153573268736777,-0.04196544237932759,0.04196544237932759,-0.20579598429508839
