event_date,decision_rule,decision_cutoff_utc,availability_delay_hours_assumed,selected_run_init_utc,selected_run_available_utc_assumed,selected_run_before_cutoff,model,run_init_utc_str,run_init_utc,forecast_valid_date_hkt,model_forecast,forecast_hko_daily_max_C,forecast_hko_daily_mean_C,n_hourly_values_for_event_day,first_forecast_valid_time_local,last_forecast_valid_time_local,min_lead_hours_from_run_init,max_lead_hours_from_run_init,target_hko_tmax_C,temperature_error_C,abs_temperature_error_C
2026-03-16,24h_prior,2026-03-14T16:00:00+00:00,6,2026-03-14T06:00:00+00:00,2026-03-14T12:00:00+00:00,True,ecmwf_ifs,2026-03-14T06:00,2026-03-14T06:00:00+00:00,2026-03-16,ecmwf_ifs,21.6,18.25,24.0,2026-03-16,2026-03-16 23:00:00,34.0,57.0,24.0,-2.3999999999999986,2.3999999999999986
2026-03-16,12h_prior,2026-03-15T04:00:00+00:00,6,2026-03-14T18:00:00+00:00,2026-03-15T00:00:00+00:00,True,ecmwf_ifs,2026-03-14T18:00,,,,,,,,,,,24.0,,
2026-03-16,6h_prior,2026-03-15T10:00:00+00:00,6,2026-03-15T00:00:00+00:00,2026-03-15T06:00:00+00:00,True,ecmwf_ifs,2026-03-15T00:00,,,,,,,,,,,24.0,,
2026-03-16,event_day_open,2026-03-15T16:00:00+00:00,6,2026-03-15T06:00:00+00:00,2026-03-15T12:00:00+00:00,True,ecmwf_ifs,2026-03-15T06:00,,,,,,,,,,,24.0,,
2026-03-17,24h_prior,2026-03-15T16:00:00+00:00,6,2026-03-15T06:00:00+00:00,2026-03-15T12:00:00+00:00,True,ecmwf_ifs,2026-03-15T06:00,,,,,,,,,,,24.0,,
2026-03-17,12h_prior,2026-03-16T04:00:00+00:00,6,2026-03-15T18:00:00+00:00,2026-03-16T00:00:00+00:00,True,ecmwf_ifs,2026-03-15T18:00,,,,,,,,,,,24.0,,
2026-03-17,6h_prior,2026-03-16T10:00:00+00:00,6,2026-03-16T00:00:00+00:00,2026-03-16T06:00:00+00:00,True,ecmwf_ifs,2026-03-16T00:00,2026-03-16T00:00:00+00:00,2026-03-17,ecmwf_ifs,22.9,19.829166666666666,24.0,2026-03-17,2026-03-17 23:00:00,16.0,39.0,24.0,-1.1000000000000014,1.1000000000000014
2026-03-17,event_day_open,2026-03-16T16:00:00+00:00,6,2026-03-16T06:00:00+00:00,2026-03-16T12:00:00+00:00,True,ecmwf_ifs,2026-03-16T06:00,,,,,,,,,,,24.0,,
2026-03-18,24h_prior,2026-03-16T16:00:00+00:00,6,2026-03-16T06:00:00+00:00,2026-03-16T12:00:00+00:00,True,ecmwf_ifs,2026-03-16T06:00,,,,,,,,,,,27.8,,
2026-03-18,12h_prior,2026-03-17T04:00:00+00:00,6,2026-03-16T18:00:00+00:00,2026-03-17T00:00:00+00:00,True,ecmwf_ifs,2026-03-16T18:00,2026-03-16T18:00:00+00:00,2026-03-18,ecmwf_ifs,25.0,20.9875,24.0,2026-03-18,2026-03-18 23:00:00,22.0,45.0,27.8,-2.8000000000000007,2.8000000000000007
2026-03-18,6h_prior,2026-03-17T10:00:00+00:00,6,2026-03-17T00:00:00+00:00,2026-03-17T06:00:00+00:00,True,ecmwf_ifs,2026-03-17T00:00,2026-03-17T00:00:00+00:00,2026-03-18,ecmwf_ifs,25.6,21.179166666666667,24.0,2026-03-18,2026-03-18 23:00:00,16.0,39.0,27.8,-2.1999999999999993,2.1999999999999993
2026-03-18,event_day_open,2026-03-17T16:00:00+00:00,6,2026-03-17T06:00:00+00:00,2026-03-17T12:00:00+00:00,True,ecmwf_ifs,2026-03-17T06:00,,,,,,,,,,,27.8,,
2026-03-19,24h_prior,2026-03-17T16:00:00+00:00,6,2026-03-17T06:00:00+00:00,2026-03-17T12:00:00+00:00,True,ecmwf_ifs,2026-03-17T06:00,,,,,,,,,,,28.1,,
2026-03-19,12h_prior,2026-03-18T04:00:00+00:00,6,2026-03-17T18:00:00+00:00,2026-03-18T00:00:00+00:00,True,ecmwf_ifs,2026-03-17T18:00,,,,,,,,,,,28.1,,
2026-03-19,6h_prior,2026-03-18T10:00:00+00:00,6,2026-03-18T00:00:00+00:00,2026-03-18T06:00:00+00:00,True,ecmwf_ifs,2026-03-18T00:00,,,,,,,,,,,28.1,,
2026-03-19,event_day_open,2026-03-18T16:00:00+00:00,6,2026-03-18T06:00:00+00:00,2026-03-18T12:00:00+00:00,True,ecmwf_ifs,2026-03-18T06:00,,,,,,,,,,,28.1,,
2026-03-21,24h_prior,2026-03-19T16:00:00+00:00,6,2026-03-19T06:00:00+00:00,2026-03-19T12:00:00+00:00,True,ecmwf_ifs,2026-03-19T06:00,,,,,,,,,,,22.3,,
2026-03-21,12h_prior,2026-03-20T04:00:00+00:00,6,2026-03-19T18:00:00+00:00,2026-03-20T00:00:00+00:00,True,ecmwf_ifs,2026-03-19T18:00,2026-03-19T18:00:00+00:00,2026-03-21,ecmwf_ifs,22.8,20.3875,24.0,2026-03-21,2026-03-21 23:00:00,22.0,45.0,22.3,0.5,0.5
2026-03-21,6h_prior,2026-03-20T10:00:00+00:00,6,2026-03-20T00:00:00+00:00,2026-03-20T06:00:00+00:00,True,ecmwf_ifs,2026-03-20T00:00,,,,,,,,,,,22.3,,
2026-03-21,event_day_open,2026-03-20T16:00:00+00:00,6,2026-03-20T06:00:00+00:00,2026-03-20T12:00:00+00:00,True,ecmwf_ifs,2026-03-20T06:00,,,,,,,,,,,22.3,,
2026-03-22,24h_prior,2026-03-20T16:00:00+00:00,6,2026-03-20T06:00:00+00:00,2026-03-20T12:00:00+00:00,True,ecmwf_ifs,2026-03-20T06:00,,,,,,,,,,,25.4,,
2026-03-22,12h_prior,2026-03-21T04:00:00+00:00,6,2026-03-20T18:00:00+00:00,2026-03-21T00:00:00+00:00,True,ecmwf_ifs,2026-03-20T18:00,2026-03-20T18:00:00+00:00,2026-03-22,ecmwf_ifs,24.3,20.95,24.0,2026-03-22,2026-03-22 23:00:00,22.0,45.0,25.4,-1.0999999999999979,1.0999999999999979
2026-03-22,6h_prior,2026-03-21T10:00:00+00:00,6,2026-03-21T00:00:00+00:00,2026-03-21T06:00:00+00:00,True,ecmwf_ifs,2026-03-21T00:00,,,,,,,,,,,25.4,,
2026-03-22,event_day_open,2026-03-21T16:00:00+00:00,6,2026-03-21T06:00:00+00:00,2026-03-21T12:00:00+00:00,True,ecmwf_ifs,2026-03-21T06:00,2026-03-21T06:00:00+00:00,2026-03-22,ecmwf_ifs,24.4,20.929166666666667,24.0,2026-03-22,2026-03-22 23:00:00,10.0,33.0,25.4,-1.0,1.0
2026-03-23,24h_prior,2026-03-21T16:00:00+00:00,6,2026-03-21T06:00:00+00:00,2026-03-21T12:00:00+00:00,True,ecmwf_ifs,2026-03-21T06:00,2026-03-21T06:00:00+00:00,2026-03-23,ecmwf_ifs,25.5,21.666666666666668,24.0,2026-03-23,2026-03-23 23:00:00,34.0,57.0,27.4,-1.8999999999999986,1.8999999999999986
2026-03-23,12h_prior,2026-03-22T04:00:00+00:00,6,2026-03-21T18:00:00+00:00,2026-03-22T00:00:00+00:00,True,ecmwf_ifs,2026-03-21T18:00,2026-03-21T18:00:00+00:00,2026-03-23,ecmwf_ifs,25.5,21.666666666666668,24.0,2026-03-23,2026-03-23 23:00:00,22.0,45.0,27.4,-1.8999999999999986,1.8999999999999986
2026-03-23,6h_prior,2026-03-22T10:00:00+00:00,6,2026-03-22T00:00:00+00:00,2026-03-22T06:00:00+00:00,True,ecmwf_ifs,2026-03-22T00:00,,,,,,,,,,,27.4,,
2026-03-23,event_day_open,2026-03-22T16:00:00+00:00,6,2026-03-22T06:00:00+00:00,2026-03-22T12:00:00+00:00,True,ecmwf_ifs,2026-03-22T06:00,2026-03-22T06:00:00+00:00,2026-03-23,ecmwf_ifs,26.2,21.854166666666668,24.0,2026-03-23,2026-03-23 23:00:00,10.0,33.0,27.4,-1.1999999999999993,1.1999999999999993
2026-03-24,24h_prior,2026-03-22T16:00:00+00:00,6,2026-03-22T06:00:00+00:00,2026-03-22T12:00:00+00:00,True,ecmwf_ifs,2026-03-22T06:00,2026-03-22T06:00:00+00:00,2026-03-24,ecmwf_ifs,25.6,22.27916666666667,24.0,2026-03-24,2026-03-24 23:00:00,34.0,57.0,26.9,-1.2999999999999972,1.2999999999999972
2026-03-24,12h_prior,2026-03-23T04:00:00+00:00,6,2026-03-22T18:00:00+00:00,2026-03-23T00:00:00+00:00,True,ecmwf_ifs,2026-03-22T18:00,,,,,,,,,,,26.9,,
2026-03-24,6h_prior,2026-03-23T10:00:00+00:00,6,2026-03-23T00:00:00+00:00,2026-03-23T06:00:00+00:00,True,ecmwf_ifs,2026-03-23T00:00,,,,,,,,,,,26.9,,
2026-03-24,event_day_open,2026-03-23T16:00:00+00:00,6,2026-03-23T06:00:00+00:00,2026-03-23T12:00:00+00:00,True,ecmwf_ifs,2026-03-23T06:00,2026-03-23T06:00:00+00:00,2026-03-24,ecmwf_ifs,25.4,22.1375,24.0,2026-03-24,2026-03-24 23:00:00,10.0,33.0,26.9,-1.5,1.5
2026-03-25,24h_prior,2026-03-23T16:00:00+00:00,6,2026-03-23T06:00:00+00:00,2026-03-23T12:00:00+00:00,True,ecmwf_ifs,2026-03-23T06:00,2026-03-23T06:00:00+00:00,2026-03-25,ecmwf_ifs,27.6,22.65416666666667,24.0,2026-03-25,2026-03-25 23:00:00,34.0,57.0,30.0,-2.3999999999999986,2.3999999999999986
2026-03-25,12h_prior,2026-03-24T04:00:00+00:00,6,2026-03-23T18:00:00+00:00,2026-03-24T00:00:00+00:00,True,ecmwf_ifs,2026-03-23T18:00,,,,,,,,,,,30.0,,
2026-03-25,6h_prior,2026-03-24T10:00:00+00:00,6,2026-03-24T00:00:00+00:00,2026-03-24T06:00:00+00:00,True,ecmwf_ifs,2026-03-24T00:00,,,,,,,,,,,30.0,,
2026-03-25,event_day_open,2026-03-24T16:00:00+00:00,6,2026-03-24T06:00:00+00:00,2026-03-24T12:00:00+00:00,True,ecmwf_ifs,2026-03-24T06:00,,,,,,,,,,,30.0,,
2026-03-26,24h_prior,2026-03-24T16:00:00+00:00,6,2026-03-24T06:00:00+00:00,2026-03-24T12:00:00+00:00,True,ecmwf_ifs,2026-03-24T06:00,,,,,,,,,,,28.4,,
2026-03-26,12h_prior,2026-03-25T04:00:00+00:00,6,2026-03-24T18:00:00+00:00,2026-03-25T00:00:00+00:00,True,ecmwf_ifs,2026-03-24T18:00,,,,,,,,,,,28.4,,
2026-03-26,6h_prior,2026-03-25T10:00:00+00:00,6,2026-03-25T00:00:00+00:00,2026-03-25T06:00:00+00:00,True,ecmwf_ifs,2026-03-25T00:00,,,,,,,,,,,28.4,,
2026-03-26,event_day_open,2026-03-25T16:00:00+00:00,6,2026-03-25T06:00:00+00:00,2026-03-25T12:00:00+00:00,True,ecmwf_ifs,2026-03-25T06:00,2026-03-25T06:00:00+00:00,2026-03-26,ecmwf_ifs,25.6,22.9875,24.0,2026-03-26,2026-03-26 23:00:00,10.0,33.0,28.4,-2.799999999999997,2.799999999999997
2026-03-27,24h_prior,2026-03-25T16:00:00+00:00,6,2026-03-25T06:00:00+00:00,2026-03-25T12:00:00+00:00,True,ecmwf_ifs,2026-03-25T06:00,2026-03-25T06:00:00+00:00,2026-03-27,ecmwf_ifs,25.5,22.895833333333332,24.0,2026-03-27,2026-03-27 23:00:00,34.0,57.0,26.2,-0.6999999999999993,0.6999999999999993
2026-03-27,12h_prior,2026-03-26T04:00:00+00:00,6,2026-03-25T18:00:00+00:00,2026-03-26T00:00:00+00:00,True,ecmwf_ifs,2026-03-25T18:00,,,,,,,,,,,26.2,,
2026-03-27,6h_prior,2026-03-26T10:00:00+00:00,6,2026-03-26T00:00:00+00:00,2026-03-26T06:00:00+00:00,True,ecmwf_ifs,2026-03-26T00:00,,,,,,,,,,,26.2,,
2026-03-27,event_day_open,2026-03-26T16:00:00+00:00,6,2026-03-26T06:00:00+00:00,2026-03-26T12:00:00+00:00,True,ecmwf_ifs,2026-03-26T06:00,2026-03-26T06:00:00+00:00,2026-03-27,ecmwf_ifs,26.3,23.354166666666668,24.0,2026-03-27,2026-03-27 23:00:00,10.0,33.0,26.2,0.10000000000000142,0.10000000000000142
2026-03-28,24h_prior,2026-03-26T16:00:00+00:00,6,2026-03-26T06:00:00+00:00,2026-03-26T12:00:00+00:00,True,ecmwf_ifs,2026-03-26T06:00,2026-03-26T06:00:00+00:00,2026-03-28,ecmwf_ifs,26.0,22.837500000000002,24.0,2026-03-28,2026-03-28 23:00:00,34.0,57.0,27.4,-1.3999999999999986,1.3999999999999986
2026-03-28,12h_prior,2026-03-27T04:00:00+00:00,6,2026-03-26T18:00:00+00:00,2026-03-27T00:00:00+00:00,True,ecmwf_ifs,2026-03-26T18:00,,,,,,,,,,,27.4,,
2026-03-28,6h_prior,2026-03-27T10:00:00+00:00,6,2026-03-27T00:00:00+00:00,2026-03-27T06:00:00+00:00,True,ecmwf_ifs,2026-03-27T00:00,2026-03-27T00:00:00+00:00,2026-03-28,ecmwf_ifs,26.4,22.891666666666666,24.0,2026-03-28,2026-03-28 23:00:00,16.0,39.0,27.4,-1.0,1.0
2026-03-28,event_day_open,2026-03-27T16:00:00+00:00,6,2026-03-27T06:00:00+00:00,2026-03-27T12:00:00+00:00,True,ecmwf_ifs,2026-03-27T06:00,2026-03-27T06:00:00+00:00,2026-03-28,ecmwf_ifs,25.8,22.691666666666666,24.0,2026-03-28,2026-03-28 23:00:00,10.0,33.0,27.4,-1.5999999999999979,1.5999999999999979
2026-03-29,24h_prior,2026-03-27T16:00:00+00:00,6,2026-03-27T06:00:00+00:00,2026-03-27T12:00:00+00:00,True,ecmwf_ifs,2026-03-27T06:00,2026-03-27T06:00:00+00:00,2026-03-29,ecmwf_ifs,25.0,22.90416666666667,24.0,2026-03-29,2026-03-29 23:00:00,34.0,57.0,25.8,-0.8000000000000007,0.8000000000000007
2026-03-29,12h_prior,2026-03-28T04:00:00+00:00,6,2026-03-27T18:00:00+00:00,2026-03-28T00:00:00+00:00,True,ecmwf_ifs,2026-03-27T18:00,,,,,,,,,,,25.8,,
2026-03-29,6h_prior,2026-03-28T10:00:00+00:00,6,2026-03-28T00:00:00+00:00,2026-03-28T06:00:00+00:00,True,ecmwf_ifs,2026-03-28T00:00,,,,,,,,,,,25.8,,
2026-03-29,event_day_open,2026-03-28T16:00:00+00:00,6,2026-03-28T06:00:00+00:00,2026-03-28T12:00:00+00:00,True,ecmwf_ifs,2026-03-28T06:00,2026-03-28T06:00:00+00:00,2026-03-29,ecmwf_ifs,25.3,23.0625,24.0,2026-03-29,2026-03-29 23:00:00,10.0,33.0,25.8,-0.5,0.5
2026-03-30,24h_prior,2026-03-28T16:00:00+00:00,6,2026-03-28T06:00:00+00:00,2026-03-28T12:00:00+00:00,True,ecmwf_ifs,2026-03-28T06:00,2026-03-28T06:00:00+00:00,2026-03-30,ecmwf_ifs,26.0,23.691666666666666,24.0,2026-03-30,2026-03-30 23:00:00,34.0,57.0,28.3,-2.3000000000000007,2.3000000000000007
2026-03-30,12h_prior,2026-03-29T04:00:00+00:00,6,2026-03-28T18:00:00+00:00,2026-03-29T00:00:00+00:00,True,ecmwf_ifs,2026-03-28T18:00,,,,,,,,,,,28.3,,
2026-03-30,6h_prior,2026-03-29T10:00:00+00:00,6,2026-03-29T00:00:00+00:00,2026-03-29T06:00:00+00:00,True,ecmwf_ifs,2026-03-29T00:00,,,,,,,,,,,28.3,,
2026-03-30,event_day_open,2026-03-29T16:00:00+00:00,6,2026-03-29T06:00:00+00:00,2026-03-29T12:00:00+00:00,True,ecmwf_ifs,2026-03-29T06:00,,,,,,,,,,,28.3,,
2026-04-01,24h_prior,2026-03-30T16:00:00+00:00,6,2026-03-30T06:00:00+00:00,2026-03-30T12:00:00+00:00,True,ecmwf_ifs,2026-03-30T06:00,2026-03-30T06:00:00+00:00,2026-04-01,ecmwf_ifs,28.0,23.175,24.0,2026-04-01,2026-04-01 23:00:00,34.0,57.0,27.3,0.6999999999999993,0.6999999999999993
2026-04-01,12h_prior,2026-03-31T04:00:00+00:00,6,2026-03-30T18:00:00+00:00,2026-03-31T00:00:00+00:00,True,ecmwf_ifs,2026-03-30T18:00,2026-03-30T18:00:00+00:00,2026-04-01,ecmwf_ifs,27.3,22.3625,24.0,2026-04-01,2026-04-01 23:00:00,22.0,45.0,27.3,0.0,0.0
2026-04-01,6h_prior,2026-03-31T10:00:00+00:00,6,2026-03-31T00:00:00+00:00,2026-03-31T06:00:00+00:00,True,ecmwf_ifs,2026-03-31T00:00,2026-03-31T00:00:00+00:00,2026-04-01,ecmwf_ifs,27.4,22.445833333333336,24.0,2026-04-01,2026-04-01 23:00:00,16.0,39.0,27.3,0.09999999999999787,0.09999999999999787
2026-04-01,event_day_open,2026-03-31T16:00:00+00:00,6,2026-03-31T06:00:00+00:00,2026-03-31T12:00:00+00:00,True,ecmwf_ifs,2026-03-31T06:00,,,,,,,,,,,27.3,,
2026-04-02,24h_prior,2026-03-31T16:00:00+00:00,6,2026-03-31T06:00:00+00:00,2026-03-31T12:00:00+00:00,True,ecmwf_ifs,2026-03-31T06:00,,,,,,,,,,,24.0,,
2026-04-02,12h_prior,2026-04-01T04:00:00+00:00,6,2026-03-31T18:00:00+00:00,2026-04-01T00:00:00+00:00,True,ecmwf_ifs,2026-03-31T18:00,2026-03-31T18:00:00+00:00,2026-04-02,ecmwf_ifs,23.4,22.125,24.0,2026-04-02,2026-04-02 23:00:00,22.0,45.0,24.0,-0.6000000000000014,0.6000000000000014
2026-04-02,6h_prior,2026-04-01T10:00:00+00:00,6,2026-04-01T00:00:00+00:00,2026-04-01T06:00:00+00:00,True,ecmwf_ifs,2026-04-01T00:00,2026-04-01T00:00:00+00:00,2026-04-02,ecmwf_ifs,24.3,22.691666666666666,24.0,2026-04-02,2026-04-02 23:00:00,16.0,39.0,24.0,0.3000000000000007,0.3000000000000007
2026-04-02,event_day_open,2026-04-01T16:00:00+00:00,6,2026-04-01T06:00:00+00:00,2026-04-01T12:00:00+00:00,True,ecmwf_ifs,2026-04-01T06:00,2026-04-01T06:00:00+00:00,2026-04-02,ecmwf_ifs,23.2,22.120833333333334,24.0,2026-04-02,2026-04-02 23:00:00,10.0,33.0,24.0,-0.8000000000000007,0.8000000000000007
2026-04-03,24h_prior,2026-04-01T16:00:00+00:00,6,2026-04-01T06:00:00+00:00,2026-04-01T12:00:00+00:00,True,ecmwf_ifs,2026-04-01T06:00,2026-04-01T06:00:00+00:00,2026-04-03,ecmwf_ifs,25.4,23.833333333333332,24.0,2026-04-03,2026-04-03 23:00:00,34.0,57.0,27.1,-1.7000000000000028,1.7000000000000028
2026-04-03,12h_prior,2026-04-02T04:00:00+00:00,6,2026-04-01T18:00:00+00:00,2026-04-02T00:00:00+00:00,True,ecmwf_ifs,2026-04-01T18:00,2026-04-01T18:00:00+00:00,2026-04-03,ecmwf_ifs,25.6,23.795833333333334,24.0,2026-04-03,2026-04-03 23:00:00,22.0,45.0,27.1,-1.5,1.5
2026-04-03,6h_prior,2026-04-02T10:00:00+00:00,6,2026-04-02T00:00:00+00:00,2026-04-02T06:00:00+00:00,True,ecmwf_ifs,2026-04-02T00:00,2026-04-02T00:00:00+00:00,2026-04-03,ecmwf_ifs,26.0,23.991666666666664,24.0,2026-04-03,2026-04-03 23:00:00,16.0,39.0,27.1,-1.1000000000000014,1.1000000000000014
2026-04-03,event_day_open,2026-04-02T16:00:00+00:00,6,2026-04-02T06:00:00+00:00,2026-04-02T12:00:00+00:00,True,ecmwf_ifs,2026-04-02T06:00,2026-04-02T06:00:00+00:00,2026-04-03,ecmwf_ifs,25.4,23.766666666666666,24.0,2026-04-03,2026-04-03 23:00:00,10.0,33.0,27.1,-1.7000000000000028,1.7000000000000028
2026-04-04,24h_prior,2026-04-02T16:00:00+00:00,6,2026-04-02T06:00:00+00:00,2026-04-02T12:00:00+00:00,True,ecmwf_ifs,2026-04-02T06:00,2026-04-02T06:00:00+00:00,2026-04-04,ecmwf_ifs,25.2,23.133333333333336,24.0,2026-04-04,2026-04-04 23:00:00,34.0,57.0,26.4,-1.1999999999999993,1.1999999999999993
2026-04-04,12h_prior,2026-04-03T04:00:00+00:00,6,2026-04-02T18:00:00+00:00,2026-04-03T00:00:00+00:00,True,ecmwf_ifs,2026-04-02T18:00,2026-04-02T18:00:00+00:00,2026-04-04,ecmwf_ifs,23.9,22.474999999999998,24.0,2026-04-04,2026-04-04 23:00:00,22.0,45.0,26.4,-2.5,2.5
2026-04-04,6h_prior,2026-04-03T10:00:00+00:00,6,2026-04-03T00:00:00+00:00,2026-04-03T06:00:00+00:00,True,ecmwf_ifs,2026-04-03T00:00,2026-04-03T00:00:00+00:00,2026-04-04,ecmwf_ifs,25.1,22.825,24.0,2026-04-04,2026-04-04 23:00:00,16.0,39.0,26.4,-1.2999999999999972,1.2999999999999972
2026-04-04,event_day_open,2026-04-03T16:00:00+00:00,6,2026-04-03T06:00:00+00:00,2026-04-03T12:00:00+00:00,True,ecmwf_ifs,2026-04-03T06:00,2026-04-03T06:00:00+00:00,2026-04-04,ecmwf_ifs,23.2,22.075,24.0,2026-04-04,2026-04-04 23:00:00,10.0,33.0,26.4,-3.1999999999999993,3.1999999999999993
2026-04-05,24h_prior,2026-04-03T16:00:00+00:00,6,2026-04-03T06:00:00+00:00,2026-04-03T12:00:00+00:00,True,ecmwf_ifs,2026-04-03T06:00,2026-04-03T06:00:00+00:00,2026-04-05,ecmwf_ifs,24.4,23.09583333333333,24.0,2026-04-05,2026-04-05 23:00:00,34.0,57.0,25.7,-1.3000000000000007,1.3000000000000007
2026-04-05,12h_prior,2026-04-04T04:00:00+00:00,6,2026-04-03T18:00:00+00:00,2026-04-04T00:00:00+00:00,True,ecmwf_ifs,2026-04-03T18:00,2026-04-03T18:00:00+00:00,2026-04-05,ecmwf_ifs,24.0,22.212500000000002,24.0,2026-04-05,2026-04-05 23:00:00,22.0,45.0,25.7,-1.6999999999999993,1.6999999999999993
2026-04-05,6h_prior,2026-04-04T10:00:00+00:00,6,2026-04-04T00:00:00+00:00,2026-04-04T06:00:00+00:00,True,ecmwf_ifs,2026-04-04T00:00,2026-04-04T00:00:00+00:00,2026-04-05,ecmwf_ifs,24.2,22.979166666666668,24.0,2026-04-05,2026-04-05 23:00:00,16.0,39.0,25.7,-1.5,1.5
2026-04-05,event_day_open,2026-04-04T16:00:00+00:00,6,2026-04-04T06:00:00+00:00,2026-04-04T12:00:00+00:00,True,ecmwf_ifs,2026-04-04T06:00,2026-04-04T06:00:00+00:00,2026-04-05,ecmwf_ifs,24.5,22.650000000000002,24.0,2026-04-05,2026-04-05 23:00:00,10.0,33.0,25.7,-1.1999999999999993,1.1999999999999993
2026-04-06,24h_prior,2026-04-04T16:00:00+00:00,6,2026-04-04T06:00:00+00:00,2026-04-04T12:00:00+00:00,True,ecmwf_ifs,2026-04-04T06:00,2026-04-04T06:00:00+00:00,2026-04-06,ecmwf_ifs,26.5,24.724999999999998,24.0,2026-04-06,2026-04-06 23:00:00,34.0,57.0,28.1,-1.6000000000000014,1.6000000000000014
2026-04-06,12h_prior,2026-04-05T04:00:00+00:00,6,2026-04-04T18:00:00+00:00,2026-04-05T00:00:00+00:00,True,ecmwf_ifs,2026-04-04T18:00,2026-04-04T18:00:00+00:00,2026-04-06,ecmwf_ifs,26.2,24.724999999999998,24.0,2026-04-06,2026-04-06 23:00:00,22.0,45.0,28.1,-1.9000000000000021,1.9000000000000021
2026-04-06,6h_prior,2026-04-05T10:00:00+00:00,6,2026-04-05T00:00:00+00:00,2026-04-05T06:00:00+00:00,True,ecmwf_ifs,2026-04-05T00:00,2026-04-05T00:00:00+00:00,2026-04-06,ecmwf_ifs,26.2,24.804166666666664,24.0,2026-04-06,2026-04-06 23:00:00,16.0,39.0,28.1,-1.9000000000000021,1.9000000000000021
2026-04-06,event_day_open,2026-04-05T16:00:00+00:00,6,2026-04-05T06:00:00+00:00,2026-04-05T12:00:00+00:00,True,ecmwf_ifs,2026-04-05T06:00,2026-04-05T06:00:00+00:00,2026-04-06,ecmwf_ifs,26.6,24.691666666666666,24.0,2026-04-06,2026-04-06 23:00:00,10.0,33.0,28.1,-1.5,1.5
2026-04-07,24h_prior,2026-04-05T16:00:00+00:00,6,2026-04-05T06:00:00+00:00,2026-04-05T12:00:00+00:00,True,ecmwf_ifs,2026-04-05T06:00,2026-04-05T06:00:00+00:00,2026-04-07,ecmwf_ifs,27.3,25.195833333333336,24.0,2026-04-07,2026-04-07 23:00:00,34.0,57.0,29.2,-1.8999999999999986,1.8999999999999986
2026-04-07,12h_prior,2026-04-06T04:00:00+00:00,6,2026-04-05T18:00:00+00:00,2026-04-06T00:00:00+00:00,True,ecmwf_ifs,2026-04-05T18:00,2026-04-05T18:00:00+00:00,2026-04-07,ecmwf_ifs,27.9,25.270833333333332,24.0,2026-04-07,2026-04-07 23:00:00,22.0,45.0,29.2,-1.3000000000000007,1.3000000000000007
2026-04-07,6h_prior,2026-04-06T10:00:00+00:00,6,2026-04-06T00:00:00+00:00,2026-04-06T06:00:00+00:00,True,ecmwf_ifs,2026-04-06T00:00,2026-04-06T00:00:00+00:00,2026-04-07,ecmwf_ifs,28.1,25.46666666666667,24.0,2026-04-07,2026-04-07 23:00:00,16.0,39.0,29.2,-1.0999999999999979,1.0999999999999979
2026-04-07,event_day_open,2026-04-06T16:00:00+00:00,6,2026-04-06T06:00:00+00:00,2026-04-06T12:00:00+00:00,True,ecmwf_ifs,2026-04-06T06:00,2026-04-06T06:00:00+00:00,2026-04-07,ecmwf_ifs,28.2,25.337500000000002,24.0,2026-04-07,2026-04-07 23:00:00,10.0,33.0,29.2,-1.0,1.0
2026-04-08,24h_prior,2026-04-06T16:00:00+00:00,6,2026-04-06T06:00:00+00:00,2026-04-06T12:00:00+00:00,True,ecmwf_ifs,2026-04-06T06:00,2026-04-06T06:00:00+00:00,2026-04-08,ecmwf_ifs,24.1,23.320833333333336,24.0,2026-04-08,2026-04-08 23:00:00,34.0,57.0,26.7,-2.599999999999998,2.599999999999998
2026-04-08,12h_prior,2026-04-07T04:00:00+00:00,6,2026-04-06T18:00:00+00:00,2026-04-07T00:00:00+00:00,True,ecmwf_ifs,2026-04-06T18:00,2026-04-06T18:00:00+00:00,2026-04-08,ecmwf_ifs,24.3,23.383333333333336,24.0,2026-04-08,2026-04-08 23:00:00,22.0,45.0,26.7,-2.3999999999999986,2.3999999999999986
2026-04-08,6h_prior,2026-04-07T10:00:00+00:00,6,2026-04-07T00:00:00+00:00,2026-04-07T06:00:00+00:00,True,ecmwf_ifs,2026-04-07T00:00,2026-04-07T00:00:00+00:00,2026-04-08,ecmwf_ifs,24.6,23.583333333333332,24.0,2026-04-08,2026-04-08 23:00:00,16.0,39.0,26.7,-2.099999999999998,2.099999999999998
2026-04-08,event_day_open,2026-04-07T16:00:00+00:00,6,2026-04-07T06:00:00+00:00,2026-04-07T12:00:00+00:00,True,ecmwf_ifs,2026-04-07T06:00,2026-04-07T06:00:00+00:00,2026-04-08,ecmwf_ifs,24.9,23.474999999999998,24.0,2026-04-08,2026-04-08 23:00:00,10.0,33.0,26.7,-1.8000000000000007,1.8000000000000007
2026-04-09,24h_prior,2026-04-07T16:00:00+00:00,6,2026-04-07T06:00:00+00:00,2026-04-07T12:00:00+00:00,True,ecmwf_ifs,2026-04-07T06:00,2026-04-07T06:00:00+00:00,2026-04-09,ecmwf_ifs,26.3,24.304166666666664,24.0,2026-04-09,2026-04-09 23:00:00,34.0,57.0,28.0,-1.6999999999999993,1.6999999999999993
